date,geography,geography code,Proficiency in English language: Main language is English (English or Welsh in Wales),Proficiency in English language: Main language is not English (English or Welsh in Wales),Proficiency in English language: Main language is not English (English or Welsh in Wales): Can speak English very well,Proficiency in English language: Main language is not English (English or Welsh in Wales): Can speak English well,Proficiency in English language: Main language is not English (English or Welsh in Wales): Cannot speak English,Proficiency in English language: Main language is not English (English or Welsh in Wales): Cannot speak English well,Proficiency in English language: Total: All usual residents aged 3 years and over
2021,Wandsworth 015E,E01004619,1250,68,36,23,0,9,1318
2021,Wandsworth 019C,E01004620,1375,215,123,76,2,14,1590
2021,Wandsworth 019D,E01004621,1509,150,97,33,0,20,1659
2021,Wandsworth 024D,E01004622,1516,294,163,95,2,34,1810
2021,Wandsworth 019E,E01004623,1513,170,100,46,1,23,1683
2021,Wandsworth 024E,E01004624,1344,160,115,24,6,15,1504
2021,Wandsworth 027E,E01004625,1238,51,36,11,1,3,1289
2021,Wandsworth 027F,E01004626,1610,141,85,51,0,5,1751
2021,Wandsworth 019F,E01004627,1397,128,76,33,5,14,1525
2021,Wandsworth 022A,E01004628,1766,499,293,146,4,56,2265
2021,Wandsworth 020F,E01004629,1330,222,135,60,2,25,1552
2021,Wandsworth 022B,E01004630,1264,433,192,178,8,55,1697
2021,Wandsworth 022C,E01004631,1228,589,307,190,11,81,1817
2021,Wandsworth 028A,E01004632,1107,352,189,117,4,42,1459
2021,Wandsworth 022D,E01004633,1092,484,215,174,10,85,1576
2021,Wandsworth 028B,E01004634,1153,286,168,95,4,19,1439
2021,Wandsworth 028C,E01004635,1162,452,240,132,15,65,1614
2021,Wandsworth 028D,E01004636,1026,395,202,138,5,50,1421
2021,Wandsworth 028E,E01004637,1031,394,220,121,10,43,1425
2021,Wandsworth 011B,E01004638,1239,99,67,22,2,8,1338
2021,Wandsworth 011C,E01004639,1328,333,193,112,1,27,1661
2021,Wandsworth 011D,E01004640,1461,168,122,36,1,9,1629
2021,Wandsworth 011E,E01004641,1595,240,148,59,3,30,1835
2021,Wandsworth 016B,E01004642,1684,374,228,106,8,32,2058
2021,Wandsworth 016C,E01004643,1669,570,285,188,18,79,2239
2021,Wandsworth 016D,E01004644,1993,449,262,140,6,41,2442
2021,Wandsworth 016E,E01004645,1521,524,280,166,8,70,2045
2021,Westminster 002A,E01004646,1419,274,132,102,4,36,1693
2021,Westminster 001A,E01004647,1046,313,180,93,6,34,1359
2021,Westminster 002B,E01004648,1718,518,326,128,8,56,2236
2021,Westminster 001B,E01004649,1035,331,167,125,1,38,1366
2021,Westminster 002C,E01004650,1404,361,251,86,1,23,1765
2021,Westminster 003A,E01004651,1196,532,330,138,11,53,1728
2021,Westminster 017A,E01004652,1002,565,355,135,15,60,1567
2021,Westminster 014A,E01004653,1580,330,211,89,6,24,1910
2021,Westminster 014B,E01004654,1725,618,435,155,3,25,2343
2021,Westminster 014D,E01004656,1408,497,322,123,2,50,1905
2021,Westminster 012A,E01004657,800,383,273,92,1,17,1183
2021,Westminster 012B,E01004658,961,504,300,150,6,48,1465
2021,Westminster 008A,E01004659,1205,401,295,80,1,25,1606
2021,Westminster 008B,E01004660,1064,330,243,65,0,22,1394
2021,Westminster 012C,E01004661,1332,642,427,142,3,70,1974
2021,Westminster 012D,E01004662,961,330,254,56,0,20,1291
2021,Westminster 012E,E01004663,1072,317,225,56,3,33,1389
2021,Westminster 024A,E01004665,1043,374,156,129,15,74,1417
2021,Westminster 023D,E01004668,1065,322,157,118,6,41,1387
2021,Westminster 024B,E01004669,1218,457,200,176,10,71,1675
2021,Westminster 009A,E01004670,1870,792,196,304,62,230,2662
2021,Westminster 005A,E01004674,1559,298,137,96,8,57,1857
2021,Westminster 005B,E01004675,1717,578,259,187,24,108,2295
2021,Westminster 006A,E01004676,1076,366,202,123,7,34,1442
2021,Westminster 005C,E01004677,1210,429,225,143,8,53,1639
2021,Westminster 005D,E01004678,1502,398,205,122,6,65,1900
2021,Westminster 005E,E01004679,1441,485,219,175,16,75,1926
2021,Westminster 015A,E01004680,944,274,186,63,2,23,1218
2021,Westminster 016A,E01004681,1260,544,345,140,9,50,1804
2021,Westminster 016B,E01004682,814,445,299,123,2,21,1259
2021,Westminster 015B,E01004683,1023,420,233,162,3,22,1443
2021,Westminster 015C,E01004684,904,403,214,124,11,54,1307
2021,Westminster 015E,E01004686,775,590,318,146,17,109,1365
2021,Westminster 019A,E01004687,1022,277,206,57,3,11,1299
2021,Westminster 019D,E01004690,738,309,166,86,10,47,1047
2021,Westminster 019E,E01004691,748,369,239,96,0,34,1117
2021,Westminster 019F,E01004692,665,305,141,141,3,20,970
2021,Westminster 017B,E01004693,903,272,188,71,1,12,1175
2021,Westminster 016C,E01004694,964,477,337,110,5,25,1441
2021,Westminster 017C,E01004695,665,387,224,143,2,18,1052
2021,Westminster 017D,E01004696,985,426,199,155,9,63,1411
2021,Westminster 016D,E01004697,895,401,260,107,7,27,1296
2021,Westminster 017E,E01004698,862,438,280,97,9,52,1300
2021,Westminster 017F,E01004699,1128,573,398,124,2,49,1701
2021,Westminster 016E,E01004700,1014,421,269,112,5,35,1435
2021,Westminster 007A,E01004701,1055,426,316,68,5,37,1481
2021,Westminster 009E,E01004702,1789,926,370,280,46,230,2715
2021,Westminster 007B,E01004703,1497,431,265,97,17,52,1928
2021,Westminster 007D,E01004705,975,236,168,50,0,18,1211
2021,Westminster 006B,E01004706,1119,296,246,40,2,8,1415
2021,Westminster 006C,E01004707,1403,360,292,51,2,15,1763
2021,Westminster 006D,E01004708,1122,374,208,121,6,39,1496
2021,Westminster 007E,E01004709,1190,471,254,137,3,77,1661
2021,Westminster 002D,E01004710,1230,660,368,183,26,83,1890
2021,Westminster 002E,E01004711,1438,474,226,161,3,84,1912
2021,Westminster 008C,E01004712,1006,414,289,86,7,32,1420
2021,Westminster 011A,E01004713,954,327,261,35,0,31,1281
2021,Westminster 011B,E01004714,1210,422,295,107,3,17,1632
2021,Westminster 013A,E01004715,1223,556,362,129,6,59,1779
2021,Westminster 011C,E01004716,794,216,170,43,2,1,1010
2021,Westminster 011D,E01004717,885,358,273,66,1,18,1243
2021,Westminster 004A,E01004718,1453,357,159,120,17,61,1810
2021,Westminster 004B,E01004719,1391,374,154,156,5,59,1765
2021,Westminster 004C,E01004720,1808,377,163,132,7,75,2185
2021,Westminster 004D,E01004721,1376,434,162,169,10,93,1810
2021,Westminster 004E,E01004722,1902,728,280,280,20,148,2630
2021,Westminster 005F,E01004723,1646,512,228,189,8,87,2158
2021,Westminster 001C,E01004724,1409,459,318,102,3,36,1868
2021,Westminster 003B,E01004725,965,300,160,102,5,33,1265
2021,Westminster 003C,E01004726,1243,405,251,99,4,51,1648
2021,Westminster 008D,E01004727,994,511,306,149,3,53,1505
2021,Westminster 003D,E01004728,1031,395,210,103,8,74,1426
2021,Westminster 003E,E01004729,1029,427,199,133,13,82,1456
2021,Westminster 001D,E01004730,1092,328,207,88,5,28,1420
2021,Westminster 020A,E01004731,1375,575,397,127,3,48,1950
2021,Westminster 020B,E01004732,1004,278,122,92,5,59,1282
2021,Westminster 020C,E01004733,1548,522,350,119,3,50,2070
2021,Westminster 018A,E01004734,1191,482,260,137,19,66,1673
2021,Westminster 018B,E01004735,1503,477,267,156,4,50,1980
2021,Westminster 018C,E01004736,1116,328,209,101,2,16,1444
2021,Westminster 024C,E01004737,972,221,132,71,0,18,1193
2021,Westminster 021A,E01004740,997,282,138,103,8,33,1279
2021,Westminster 024F,E01004741,958,297,191,84,1,21,1255
2021,Westminster 022A,E01004742,969,272,188,72,2,10,1241
2021,Westminster 021B,E01004743,1056,413,217,134,6,56,1469
2021,Westminster 020D,E01004744,1115,305,192,78,6,29,1420
2021,Westminster 021D,E01004746,930,300,145,95,4,56,1230
2021,Westminster 021E,E01004747,1587,536,288,152,21,75,2123
2021,Westminster 020E,E01004748,906,290,211,54,1,24,1196
2021,Westminster 022B,E01004749,1655,498,330,115,4,49,2153
2021,Westminster 023E,E01004750,1153,400,205,127,12,56,1553
2021,Westminster 022C,E01004751,1429,258,194,50,0,14,1687
2021,Westminster 022D,E01004752,1108,229,127,61,3,38,1337
2021,Westminster 022E,E01004753,1398,326,243,63,2,18,1724
2021,Westminster 010A,E01004754,1241,587,260,195,25,107,1828
2021,Westminster 010B,E01004755,1696,696,351,227,15,103,2392
2021,Westminster 006E,E01004756,1112,372,248,68,3,53,1484
2021,Westminster 010C,E01004757,1170,435,182,168,7,78,1605
2021,Westminster 014E,E01004760,1331,316,176,106,6,28,1647
2021,Westminster 018D,E01004761,865,310,195,91,0,24,1175
2021,Westminster 011E,E01004762,1109,404,225,119,4,56,1513
2021,Westminster 013B,E01004763,1419,580,408,125,13,34,1999
2021,Westminster 013D,E01004765,1279,546,408,82,4,52,1825
2021,Westminster 010F,E01032512,1634,683,311,234,25,113,2317
2021,Westminster 010G,E01032513,878,319,146,119,7,47,1197
2021,Bromley 040D,E01032562,1396,153,66,58,1,28,1549
2021,Bromley 040E,E01032563,1291,122,72,33,4,13,1413
2021,Lewisham 037E,E01032564,1078,193,95,63,4,31,1271
2021,Lewisham 038E,E01032565,1178,236,118,77,6,35,1414
2021,Bexley 029D,E01032566,1488,308,145,108,7,48,1796
2021,Greenwich 033D,E01032567,1292,255,130,81,5,39,1547
2021,Bromley 041E,E01032568,1369,106,48,34,5,19,1475
2021,Croydon 045E,E01032569,1498,209,76,94,7,32,1707
2021,Bromley 042D,E01032570,1651,34,26,7,0,1,1685
2021,Ealing 040D,E01032572,1273,282,175,66,1,40,1555
2021,Hounslow 029E,E01032573,1380,372,246,86,6,34,1752
2021,Enfield 037E,E01032574,1328,659,213,262,23,161,1987
2021,Haringey 037D,E01032575,1516,558,155,216,28,159,2074
2021,Harrow 032E,E01032576,1092,538,257,207,7,67,1630
2021,Hillingdon 033E,E01032577,1515,214,111,73,4,26,1729
2021,Lewisham 039E,E01032579,1636,436,229,106,11,90,2072
2021,Barking and Dagenham 023F,E01032580,1067,413,174,165,7,67,1480
2021,Redbridge 034G,E01032581,1295,538,183,242,8,105,1833
2021,Lambeth 036E,E01032582,1701,538,333,135,16,54,2239
2021,Southwark 034D,E01032583,1590,403,227,127,10,39,1993
2021,Southwark 034E,E01032584,1072,243,133,82,1,27,1315
2021,Sutton 025E,E01032623,1620,142,81,42,4,15,1762
2021,Southwark 035E,E01032637,798,237,203,28,2,4,1035
2021,Southwark 035D,E01032638,935,138,122,16,0,0,1073
2021,Southwark 014F,E01032639,1401,472,254,155,7,56,1873
2021,Southwark 035B,E01032640,871,145,127,14,0,4,1016
2021,Southwark 036B,E01032646,1243,236,178,48,3,7,1479
2021,Southwark 014G,E01032719,983,419,222,131,13,53,1402
2021,City of London 001F,E01032739,1193,413,323,66,5,19,1606
2021,City of London 001G,E01032740,969,407,303,88,1,15,1376
2021,Havering 013E,E01032741,1029,357,176,127,5,49,1386
2021,Havering 013F,E01032742,1434,250,122,97,2,29,1684
2021,Ealing 010F,E01032743,1411,749,286,304,24,135,2160
2021,Ealing 010G,E01032744,930,632,250,234,36,112,1562
2021,Tower Hamlets 004E,E01032764,1783,517,321,120,3,73,2300
2021,Tower Hamlets 004F,E01032765,1380,312,149,89,12,62,1692
2021,Tower Hamlets 021F,E01032767,1092,449,322,98,3,26,1541
2021,Tower Hamlets 025E,E01032768,951,321,254,43,5,19,1272
2021,Tower Hamlets 025F,E01032769,987,295,172,77,10,36,1282
2021,Tower Hamlets 032B,E01032770,1367,683,431,190,9,53,2050
2021,Tower Hamlets 033B,E01032771,988,500,323,116,10,51,1488
2021,Tower Hamlets 032C,E01032772,1540,788,442,237,20,89,2328
2021,Tower Hamlets 032E,E01032774,1232,491,280,152,8,51,1723
2021,Tower Hamlets 031F,E01032775,750,360,257,79,1,23,1110
2021,Tower Hamlets 034D,E01032776,1387,600,400,137,5,58,1987
2021,Tower Hamlets 035A,E01032777,912,313,188,80,9,36,1225
2021,Tower Hamlets 035C,E01032779,967,375,291,61,1,22,1342
2021,Tower Hamlets 035D,E01032780,1410,583,372,164,5,42,1993
2021,Tower Hamlets 033C,E01032781,1114,517,286,149,8,74,1631
2021,Tower Hamlets 033D,E01032782,1468,713,450,161,19,83,2181
2021,Tower Hamlets 031G,E01032783,869,389,204,118,12,55,1258
2021,Tower Hamlets 004G,E01032784,1280,375,215,119,5,36,1655
2021,Tower Hamlets 010E,E01032785,1951,390,241,101,8,40,2341
2021,Tower Hamlets 010F,E01032786,1168,386,141,148,4,93,1554
2021,Tower Hamlets 011F,E01032787,1631,731,246,249,37,199,2362
2021,Hammersmith and Fulham 023D,E01032788,1252,267,168,78,2,19,1519
2021,Hammersmith and Fulham 023E,E01032789,896,254,147,79,4,24,1150
2021,Hammersmith and Fulham 023F,E01032790,843,238,145,70,1,22,1081
2021,Southwark 036C,E01032803,1143,321,242,56,2,21,1464
2021,Southwark 035C,E01032834,850,161,138,18,1,4,1011
2021,Hounslow 025F,E01033000,1272,421,173,169,8,71,1693
2021,Hounslow 025G,E01033030,1021,711,437,206,11,57,1732
2021,Hounslow 031D,E01033081,1186,354,201,107,5,41,1540
2021,Hounslow 031C,E01033082,963,247,101,101,10,35,1210
2021,Hounslow 018F,E01033083,1146,935,547,295,8,85,2081
2021,Hounslow 018G,E01033084,1179,654,272,259,26,97,1833
2021,Haringey 020F,E01033086,846,299,99,104,14,82,1145
2021,Wandsworth 038C,E01033098,1147,501,394,83,5,19,1648
2021,Wandsworth 004E,E01033099,1400,405,245,128,2,30,1805
2021,Wandsworth 039B,E01033100,1359,468,279,126,4,59,1827
2021,Wandsworth 038D,E01033132,1420,537,380,118,3,36,1957
2021,Wandsworth 004G,E01033133,954,206,150,42,0,14,1160
2021,Wandsworth 010G,E01033135,1021,120,99,13,1,7,1141
2021,Enfield 025F,E01033146,1049,421,145,143,19,114,1470
2021,Enfield 003F,E01033148,1482,648,175,216,41,216,2130
2021,Enfield 003G,E01033150,1235,339,114,113,18,94,1574
2021,Enfield 025G,E01033151,1017,391,119,148,14,110,1408
2021,Lambeth 004G,E01033208,1291,377,265,86,1,25,1668
2021,Lewisham 017E,E01033320,1213,281,150,93,6,32,1494
2021,Lewisham 017F,E01033322,933,251,152,65,4,30,1184
2021,Lewisham 008E,E01033324,1349,148,74,46,1,27,1497
2021,Lewisham 008F,E01033325,918,397,267,91,1,38,1315
2021,Lewisham 041B,E01033327,1533,541,268,180,24,69,2074
2021,Lewisham 041C,E01033341,1006,272,118,91,9,54,1278
2021,Brent 031G,E01033455,639,456,132,218,10,96,1095
2021,Brent 027F,E01033456,1915,632,220,262,22,128,2547
2021,Brent 035A,E01033457,1149,756,267,286,25,178,1905
2021,Brent 003G,E01033463,1816,1254,473,512,48,221,3070
2021,Brent 031H,E01033485,1101,492,181,186,16,109,1593
2021,Islington 011E,E01033486,808,196,105,49,1,41,1004
2021,Islington 011F,E01033487,877,277,211,48,1,17,1154
2021,Islington 011G,E01033488,1132,482,224,209,7,42,1614
2021,Islington 022G,E01033489,1003,416,316,81,0,19,1419
2021,Islington 022H,E01033490,1007,360,207,118,5,30,1367
2021,Islington 011H,E01033491,1468,397,212,124,3,58,1865
2021,Islington 006F,E01033493,1030,230,194,32,1,3,1260
2021,Islington 006G,E01033494,1267,219,154,36,3,26,1486
2021,Kingston upon Thames 004G,E01033569,1305,455,264,122,9,60,1760
2021,Richmond upon Thames 004G,E01033570,1372,444,300,102,3,39,1816
2021,Richmond upon Thames 004H,E01033571,1314,135,81,38,0,16,1449
2021,Newham 040C,E01033579,1323,513,308,149,7,49,1836
2021,Newham 042A,E01033580,888,465,272,140,7,46,1353
2021,Newham 041A,E01033581,1355,470,209,170,9,82,1825
2021,Newham 041B,E01033582,769,594,282,222,8,82,1363
2021,Newham 034I,E01033584,1246,408,156,154,10,88,1654
2021,Newham 040D,E01033586,1504,536,255,195,9,77,2040
2021,Barking and Dagenham 021E,E01033587,1637,616,295,236,11,74,2253
2021,Redbridge 039B,E01033589,903,917,494,263,15,145,1820
2021,Redbridge 037C,E01033590,838,320,149,129,4,38,1158
2021,Redbridge 039A,E01033591,1683,1122,401,454,37,230,2805
2021,Redbridge 037D,E01033592,1428,477,213,182,8,74,1905
2021,Westminster 015F,E01033593,1147,529,313,165,7,44,1676
2021,Westminster 015G,E01033594,897,575,403,113,3,56,1472
2021,Westminster 023F,E01033597,705,275,151,90,4,30,980
2021,Westminster 009F,E01033598,875,465,189,149,27,100,1340
2021,Westminster 023G,E01033599,989,288,138,99,16,35,1277
2021,Westminster 009G,E01033601,1284,554,253,175,22,104,1838
2021,Westminster 009H,E01033602,1014,466,185,153,24,104,1480
2021,Westminster 009I,E01033603,792,424,210,151,10,53,1216
2021,Westminster 009J,E01033604,664,483,196,179,6,102,1147
2021,Westminster 009K,E01033605,1058,531,241,175,17,98,1589
2021,Hackney 030A,E01033699,1031,335,191,92,5,47,1366
2021,Hackney 030B,E01033700,1921,507,322,105,12,68,2428
2021,Hackney 028C,E01033702,1087,275,113,84,12,66,1362
2021,Hackney 010F,E01033703,1081,286,131,90,8,57,1367
2021,Hackney 023F,E01033704,1893,398,254,87,3,54,2291
2021,Hackney 028D,E01033705,1066,321,163,77,9,72,1387
2021,Hackney 033B,E01033706,1037,384,280,77,3,24,1421
2021,Hackney 033C,E01033708,1308,541,368,127,5,41,1849
2021,Hackney 032B,E01033709,1280,446,276,106,8,56,1726
2021,Hackney 028E,E01033710,836,266,142,81,13,30,1102
2021,Hackney 032C,E01033711,1261,627,451,139,5,32,1888
2021,Hackney 023G,E01033712,1228,269,150,68,9,42,1497
2021,Hackney 010G,E01033713,1053,225,121,67,4,33,1278
2021,Greenwich 035B,E01033727,2056,574,320,180,14,60,2630
2021,Greenwich 035C,E01033728,1313,380,262,87,3,28,1693
2021,Greenwich 030E,E01033729,2112,301,145,121,6,29,2413
2021,Greenwich 041E,E01033732,808,226,159,56,1,10,1034
2021,Greenwich 039B,E01033734,1189,215,134,55,3,23,1404
2021,Greenwich 042D,E01033735,737,450,208,131,27,84,1187
2021,Greenwich 039A,E01033736,1608,542,411,97,4,30,2150
2021,Greenwich 042B,E01033737,1363,493,230,170,14,79,1856
2021,Greenwich 037D,E01033738,1354,427,249,125,7,46,1781
2021,Greenwich 002E,E01033739,1291,337,171,113,4,49,1628
2021,Greenwich 002F,E01033740,1201,347,155,122,8,62,1548
2021,Greenwich 002G,E01033741,2179,439,200,138,21,80,2618
2021,Greenwich 007F,E01033742,975,304,166,83,0,55,1279
2021,Greenwich 002H,E01033743,1529,327,154,102,13,58,1856
2021,Greenwich 007G,E01033744,1388,338,130,152,8,48,1726
2021,Greenwich 002I,E01033745,1420,268,123,92,8,45,1688
2021,Greenwich 038E,E01033746,1263,141,92,32,3,14,1404
2021,Havering 007F,E01033784,1328,151,75,52,1,23,1479
2021,Havering 007G,E01033785,1104,162,87,51,3,21,1266
2021,Havering 017G,E01033786,793,431,235,149,7,40,1224
2021,Havering 017H,E01033787,998,387,219,133,7,28,1385
2021,Havering 017I,E01033788,1218,270,116,109,10,35,1488
2021,Bexley 008H,E01033789,1426,241,150,68,3,20,1667
2021,Bexley 008I,E01033790,1125,158,69,58,4,27,1283
2021,Bexley 019G,E01033791,1130,180,83,65,1,31,1310
2021,Bexley 019H,E01033792,1252,77,46,16,0,15,1329
2021,Lambeth 003F,E01033862,995,376,219,123,0,34,1371
2021,Lambeth 003G,E01033863,1015,271,112,98,5,56,1286
2021,Lambeth 004H,E01033864,800,212,102,60,6,44,1012
2021,Lambeth 004I,E01033865,1055,442,251,152,11,28,1497
2021,Lambeth 004J,E01033866,695,409,248,138,1,22,1104
2021,Southwark 002F,E01033867,1190,331,214,84,3,30,1521
2021,Southwark 002G,E01033868,965,416,270,123,2,21,1381
2021,Southwark 004F,E01033869,1180,236,130,64,11,31,1416
2021,Southwark 004G,E01033870,1355,353,231,81,6,35,1708
2021,Southwark 004H,E01033871,1188,279,173,73,5,28,1467
2021,Southwark 004I,E01033872,1043,223,139,57,1,26,1266
2021,Southwark 009G,E01033873,1203,496,209,184,29,74,1699
2021,Southwark 009H,E01033874,790,342,212,105,2,23,1132
2021,Southwark 012G,E01033875,1022,260,151,64,6,39,1282
2021,Southwark 012H,E01033876,887,331,206,92,3,30,1218
2021,Southwark 012I,E01033877,1174,319,163,95,4,57,1493
2021,Southwark 015F,E01033878,815,256,77,99,22,58,1071
2021,Southwark 015G,E01033879,1935,517,206,193,16,102,2452
2021,Southwark 015H,E01033880,1056,998,194,320,113,371,2054
2021,Southwark 016F,E01033881,1436,398,148,142,16,92,1834
2021,Southwark 022G,E01033882,1125,231,66,87,13,65,1356
2021,Southwark 022H,E01033883,1339,213,116,58,6,33,1552
2021,Southwark 035A,E01033884,835,244,151,73,1,19,1079
2021,Southwark 036A,E01033885,1072,221,140,58,3,20,1293
2021,Barnet 017E,E01033911,1521,293,177,78,11,27,1814
2021,Barnet 017F,E01033912,1292,313,188,80,5,40,1605
2021,Barnet 024G,E01033913,954,514,169,228,15,102,1468
2021,Barnet 024H,E01033914,1077,628,232,292,18,86,1705
2021,Barnet 042A,E01033915,930,474,202,152,27,93,1404
2021,Barnet 042B,E01033916,819,889,297,341,52,199,1708
2021,Barnet 042C,E01033917,911,543,242,224,9,68,1454
2021,Barnet 042D,E01033918,1008,494,286,149,4,55,1502
2021,Barnet 042E,E01033919,768,496,267,164,6,59,1264
2021,Barnet 042F,E01033920,845,571,283,177,5,106,1416
2021,Barnet 043A,E01033921,995,583,291,208,11,73,1578
2021,Barnet 043B,E01033922,942,674,331,247,10,86,1616
2021,Barnet 043C,E01033923,1022,479,193,194,10,82,1501
2021,Barnet 043D,E01033924,954,533,192,216,15,110,1487
2021,Barnet 043E,E01033925,1064,591,274,206,12,99,1655
2021,Enfield 014E,E01033926,1843,657,194,246,41,176,2500
2021,Enfield 020F,E01033927,934,646,258,242,19,127,1580
2021,Enfield 020G,E01033928,759,492,195,190,16,91,1251
2021,Brent 002F,E01033929,897,364,198,119,9,38,1261
2021,Brent 002G,E01033930,1241,533,222,200,14,97,1774
2021,Brent 009F,E01033931,897,405,145,167,13,80,1302
2021,Brent 009G,E01033932,1139,483,186,199,19,79,1622
2021,Brent 010G,E01033933,847,570,152,226,34,158,1417
2021,Brent 010H,E01033934,933,660,257,199,29,175,1593
2021,Brent 020F,E01033935,1165,777,282,263,50,182,1942
2021,Brent 020G,E01033936,1003,576,253,222,9,92,1579
2021,Brent 027G,E01033937,867,266,69,113,11,73,1133
2021,Brent 027H,E01033938,933,248,99,80,10,59,1181
2021,Brent 027I,E01033939,1161,634,359,175,15,85,1795
2021,Brent 035B,E01033940,1598,684,432,210,7,35,2282
2021,Brent 035C,E01033941,983,514,307,144,8,55,1497
2021,Brent 035D,E01033942,1076,466,274,148,7,37,1542
2021,Haringey 015E,E01033943,1437,973,387,384,35,167,2410
2021,Haringey 015F,E01033944,1773,662,286,249,13,114,2435
2021,Haringey 020G,E01033945,1004,324,174,95,5,50,1328
2021,Haringey 020H,E01033946,1001,302,187,70,7,38,1303
2021,Ealing 015F,E01034026,1620,848,518,266,6,58,2468
2021,Ealing 015G,E01034027,1635,822,411,292,7,112,2457
2021,Ealing 019F,E01034028,860,337,142,137,4,54,1197
2021,Ealing 019G,E01034029,989,461,232,163,8,58,1450
2021,Ealing 042A,E01034030,1164,627,305,198,22,102,1791
2021,Ealing 042B,E01034031,568,654,260,222,31,141,1222
2021,Hounslow 006G,E01034032,1398,335,171,114,6,44,1733
2021,Hounslow 006H,E01034033,1280,388,239,111,2,36,1668
2021,Hounslow 014F,E01034034,1174,398,225,128,2,43,1572
2021,Hounslow 014G,E01034035,1357,170,104,50,2,14,1527
2021,Hounslow 015F,E01034036,1042,688,297,263,17,111,1730
2021,Hounslow 015G,E01034037,1101,653,332,219,21,81,1754
2021,Hounslow 017F,E01034038,1153,563,315,165,15,68,1716
2021,Hounslow 017G,E01034039,1045,566,278,209,12,67,1611
2021,Hounslow 018H,E01034040,1016,583,237,209,18,119,1599
2021,Hounslow 018I,E01034041,882,543,190,225,25,103,1425
2021,Hounslow 030A,E01034042,866,293,154,102,0,37,1159
2021,Hounslow 030B,E01034043,987,398,200,133,8,57,1385
2021,Hounslow 030C,E01034044,918,255,149,77,5,24,1173
