date,geography,geography code,Multiple main languages in household: All household members have the same main language,Multiple main languages in household: Any other combination of multiple main languages,"Multiple main languages in household: Main language differs between generations, but not within partnerships",Multiple main languages in household: Main language differs within partnerships,Multiple main languages in household: One-person household,Multiple main languages in household: Total: All households
2021,Waltham Forest 001D,E01004356,385,36,24,26,120,591
2021,Waltham Forest 001E,E01004357,370,25,22,16,143,576
2021,Waltham Forest 002D,E01004358,453,26,24,26,351,880
2021,Waltham Forest 002E,E01004359,422,15,19,21,121,598
2021,Waltham Forest 004B,E01004360,346,14,9,16,91,476
2021,Waltham Forest 005A,E01004361,339,15,14,24,102,494
2021,Waltham Forest 021A,E01004362,389,35,17,25,210,676
2021,Waltham Forest 019A,E01004363,326,44,29,31,92,522
2021,Waltham Forest 019B,E01004364,337,64,55,51,113,620
2021,Waltham Forest 020A,E01004365,358,116,68,61,190,793
2021,Waltham Forest 019C,E01004366,403,55,26,28,154,666
2021,Waltham Forest 019D,E01004367,288,47,35,36,122,528
2021,Waltham Forest 019E,E01004368,359,87,37,61,235,779
2021,Waltham Forest 023A,E01004369,385,43,39,44,128,639
2021,Waltham Forest 023B,E01004370,492,47,42,45,179,805
2021,Waltham Forest 025A,E01004371,328,66,25,44,143,606
2021,Waltham Forest 023C,E01004372,413,42,27,37,170,689
2021,Waltham Forest 025B,E01004373,364,58,31,47,180,680
2021,Waltham Forest 025C,E01004374,413,66,36,35,156,706
2021,Waltham Forest 025D,E01004375,378,59,51,61,157,706
2021,Waltham Forest 025E,E01004376,323,99,37,33,164,656
2021,Waltham Forest 010C,E01004377,424,39,20,20,114,617
2021,Waltham Forest 010D,E01004378,414,29,35,36,163,677
2021,Waltham Forest 007A,E01004379,497,13,31,33,154,728
2021,Waltham Forest 007B,E01004380,409,32,19,23,137,620
2021,Waltham Forest 007C,E01004381,526,18,21,37,138,740
2021,Waltham Forest 008C,E01004382,359,27,51,33,156,626
2021,Waltham Forest 007D,E01004383,427,15,17,19,103,581
2021,Waltham Forest 003A,E01004384,456,25,35,25,207,748
2021,Waltham Forest 003B,E01004385,368,12,23,15,238,656
2021,Waltham Forest 003C,E01004386,456,13,11,16,151,647
2021,Waltham Forest 007E,E01004387,415,8,7,14,80,524
2021,Waltham Forest 007F,E01004388,400,20,21,28,190,659
2021,Waltham Forest 003D,E01004389,422,15,36,14,205,692
2021,Waltham Forest 003E,E01004390,374,14,43,17,182,630
2021,Waltham Forest 014A,E01004391,488,49,44,65,331,977
2021,Waltham Forest 017A,E01004392,518,75,71,67,250,981
2021,Waltham Forest 014B,E01004393,361,47,40,49,272,769
2021,Waltham Forest 017B,E01004394,428,44,50,38,228,788
2021,Waltham Forest 018A,E01004395,385,41,21,36,112,595
2021,Waltham Forest 012A,E01004396,397,68,49,49,136,699
2021,Waltham Forest 017C,E01004397,593,109,69,73,287,1131
2021,Waltham Forest 009A,E01004398,375,60,55,32,145,667
2021,Waltham Forest 009B,E01004399,356,42,62,27,110,597
2021,Waltham Forest 009C,E01004400,391,51,49,29,133,653
2021,Waltham Forest 014C,E01004401,517,58,51,50,212,888
2021,Waltham Forest 009D,E01004402,396,32,53,37,136,654
2021,Waltham Forest 009E,E01004403,564,46,49,54,187,900
2021,Waltham Forest 014D,E01004404,536,62,96,65,346,1105
2021,Waltham Forest 020B,E01004405,345,38,46,36,145,610
2021,Waltham Forest 016A,E01004406,373,52,39,54,220,738
2021,Waltham Forest 013A,E01004407,264,46,50,27,279,666
2021,Waltham Forest 016B,E01004408,419,38,37,33,183,710
2021,Waltham Forest 016C,E01004409,367,34,62,48,242,753
2021,Waltham Forest 013B,E01004410,375,26,47,37,336,821
2021,Waltham Forest 016D,E01004411,448,55,37,51,175,766
2021,Waltham Forest 015A,E01004412,448,26,26,47,204,751
2021,Waltham Forest 004C,E01004413,367,16,23,13,285,704
2021,Waltham Forest 005B,E01004414,384,45,35,27,141,632
2021,Waltham Forest 004D,E01004415,360,26,25,21,190,622
2021,Waltham Forest 004E,E01004416,455,17,21,36,189,718
2021,Waltham Forest 005C,E01004417,389,34,39,45,191,698
2021,Waltham Forest 008D,E01004418,401,34,47,28,140,650
2021,Waltham Forest 008E,E01004419,525,48,59,66,232,930
2021,Waltham Forest 020C,E01004420,360,78,71,41,186,736
2021,Waltham Forest 018B,E01004421,316,83,56,45,94,594
2021,Waltham Forest 022A,E01004422,536,81,57,56,254,984
2021,Waltham Forest 020D,E01004423,352,70,47,40,203,712
2021,Waltham Forest 022B,E01004424,355,80,46,40,215,736
2021,Waltham Forest 022C,E01004425,455,38,62,49,231,835
2021,Waltham Forest 022D,E01004426,326,65,38,39,133,601
2021,Waltham Forest 022E,E01004427,426,51,44,63,240,824
2021,Waltham Forest 026B,E01004428,386,37,62,41,181,707
2021,Waltham Forest 026C,E01004429,367,45,38,45,204,699
2021,Waltham Forest 026D,E01004430,500,118,63,71,321,1073
2021,Waltham Forest 023D,E01004432,380,69,40,51,163,703
2021,Waltham Forest 026E,E01004434,360,68,62,49,211,750
2021,Waltham Forest 023E,E01004435,416,51,46,57,248,818
2021,Waltham Forest 021B,E01004436,306,46,19,36,169,576
2021,Waltham Forest 021C,E01004437,362,46,29,45,271,753
2021,Waltham Forest 024C,E01004438,452,63,30,68,181,794
2021,Waltham Forest 021D,E01004439,344,46,30,35,207,662
2021,Waltham Forest 024D,E01004440,449,60,39,40,218,806
2021,Waltham Forest 024E,E01004441,350,36,27,29,168,610
2021,Waltham Forest 021E,E01004442,380,27,22,37,153,619
2021,Waltham Forest 016E,E01004443,403,69,52,65,193,782
2021,Waltham Forest 017D,E01004444,598,76,85,59,332,1150
2021,Waltham Forest 018C,E01004445,351,86,54,44,144,679
2021,Waltham Forest 017E,E01004446,460,92,50,49,146,797
2021,Waltham Forest 016F,E01004447,382,46,43,39,144,654
2021,Waltham Forest 018D,E01004448,446,42,37,42,196,763
2021,Waltham Forest 018E,E01004449,325,56,57,31,170,639
2021,Waltham Forest 006A,E01004450,400,24,39,20,123,606
2021,Waltham Forest 005D,E01004451,424,30,22,24,128,628
2021,Waltham Forest 005E,E01004452,403,34,43,31,255,766
2021,Waltham Forest 006B,E01004453,351,54,48,29,175,657
2021,Waltham Forest 006C,E01004454,384,44,50,42,168,688
2021,Waltham Forest 006D,E01004455,355,40,41,27,141,604
2021,Waltham Forest 006E,E01004456,349,26,48,16,123,562
2021,Waltham Forest 012B,E01004457,453,45,32,44,181,755
2021,Waltham Forest 012C,E01004458,430,50,52,49,177,758
2021,Waltham Forest 012D,E01004459,263,57,78,35,91,524
2021,Waltham Forest 011D,E01004460,407,81,42,27,147,704
2021,Waltham Forest 011E,E01004462,460,77,48,51,197,833
2021,Waltham Forest 012E,E01004463,538,25,37,39,254,893
2021,Waltham Forest 013C,E01004464,370,26,46,34,205,681
2021,Waltham Forest 015B,E01004465,363,38,25,15,127,568
2021,Waltham Forest 015C,E01004466,429,29,25,24,165,672
2021,Waltham Forest 015D,E01004467,446,47,75,73,271,912
2021,Waltham Forest 015E,E01004468,411,36,18,37,163,665
2021,Waltham Forest 013D,E01004469,355,40,71,38,139,643
2021,Waltham Forest 013E,E01004470,331,53,30,28,159,601
2021,Waltham Forest 013F,E01004471,356,40,50,46,164,656
2021,Wandsworth 021A,E01004472,476,18,18,26,217,755
2021,Wandsworth 026A,E01004473,461,23,14,37,217,752
2021,Wandsworth 021B,E01004474,564,26,14,42,335,981
2021,Wandsworth 026B,E01004475,394,17,15,28,182,636
2021,Wandsworth 021C,E01004476,491,18,15,48,311,883
2021,Wandsworth 017A,E01004477,413,26,17,27,127,610
2021,Wandsworth 017B,E01004478,372,18,19,24,87,520
2021,Wandsworth 017C,E01004479,402,21,11,19,156,609
2021,Wandsworth 026C,E01004480,472,25,12,19,142,670
2021,Wandsworth 029A,E01004481,450,33,15,15,175,688
2021,Wandsworth 030A,E01004482,377,30,16,22,162,607
2021,Wandsworth 026D,E01004483,531,29,34,50,321,965
2021,Wandsworth 026E,E01004484,394,30,12,22,167,625
2021,Wandsworth 030B,E01004485,451,30,16,20,231,748
2021,Wandsworth 026F,E01004486,399,7,6,27,298,737
2021,Wandsworth 030C,E01004487,373,22,14,24,270,703
2021,Wandsworth 029B,E01004488,338,21,10,13,178,560
2021,Wandsworth 030D,E01004489,344,13,5,18,221,601
2021,Wandsworth 031A,E01004490,429,18,12,20,122,601
2021,Wandsworth 031B,E01004491,442,25,39,41,579,1126
2021,Wandsworth 031C,E01004492,444,31,21,33,212,741
2021,Wandsworth 019A,E01004493,488,36,29,36,258,847
2021,Wandsworth 018A,E01004494,453,38,34,36,242,803
2021,Wandsworth 024A,E01004495,283,63,43,33,101,523
2021,Wandsworth 024B,E01004496,556,33,15,37,295,936
2021,Wandsworth 024C,E01004497,372,15,13,23,99,522
2021,Wandsworth 031D,E01004498,492,17,9,30,199,747
2021,Wandsworth 020A,E01004499,412,29,22,37,204,704
2021,Wandsworth 014A,E01004500,456,47,22,47,410,982
2021,Wandsworth 014B,E01004501,337,44,27,28,229,665
2021,Wandsworth 020B,E01004502,428,25,14,34,183,684
2021,Wandsworth 014C,E01004503,403,42,21,26,224,716
2021,Wandsworth 020C,E01004504,370,26,19,32,106,553
2021,Wandsworth 014D,E01004505,397,37,24,50,275,783
2021,Wandsworth 011A,E01004506,563,44,20,75,401,1103
2021,Wandsworth 014E,E01004507,643,38,63,69,425,1238
2021,Wandsworth 012A,E01004508,586,27,8,42,314,977
2021,Wandsworth 012B,E01004510,495,29,11,43,286,864
2021,Wandsworth 010B,E01004511,425,38,15,30,144,652
2021,Wandsworth 019B,E01004512,386,15,4,27,173,605
2021,Wandsworth 018B,E01004513,464,50,34,61,236,845
2021,Wandsworth 012C,E01004514,485,34,10,32,240,801
2021,Wandsworth 012D,E01004515,400,37,14,58,258,767
2021,Wandsworth 036A,E01004516,360,26,25,16,78,505
2021,Wandsworth 037A,E01004517,500,66,31,53,235,885
2021,Wandsworth 036B,E01004518,427,30,27,24,147,655
2021,Wandsworth 036C,E01004519,385,45,37,28,121,616
2021,Wandsworth 036D,E01004520,291,29,28,13,78,439
2021,Wandsworth 037B,E01004521,474,37,47,35,168,761
2021,Wandsworth 037C,E01004522,385,38,43,22,148,636
2021,Wandsworth 036E,E01004523,339,34,23,26,287,709
2021,Wandsworth 037D,E01004524,315,64,63,32,343,817
2021,Wandsworth 035A,E01004525,406,77,59,19,165,726
2021,Wandsworth 035B,E01004526,421,41,38,36,216,752
2021,Wandsworth 035C,E01004527,374,41,21,22,145,603
2021,Wandsworth 035D,E01004528,370,32,30,37,246,715
2021,Wandsworth 035E,E01004529,525,44,45,36,236,886
2021,Wandsworth 035F,E01004530,407,48,21,30,229,735
2021,Wandsworth 033A,E01004531,396,43,37,36,140,652
2021,Wandsworth 032A,E01004532,390,16,18,26,171,621
2021,Wandsworth 033B,E01004533,420,21,27,17,128,613
2021,Wandsworth 008A,E01004534,494,40,16,19,223,792
2021,Wandsworth 007A,E01004535,331,34,88,50,204,707
2021,Wandsworth 008B,E01004536,430,66,52,43,287,878
2021,Wandsworth 007B,E01004537,427,60,61,39,344,931
2021,Wandsworth 007C,E01004538,568,63,65,59,331,1086
2021,Wandsworth 003A,E01004539,400,69,65,34,212,780
2021,Wandsworth 003B,E01004540,558,46,26,57,359,1046
2021,Wandsworth 007D,E01004541,368,40,39,29,295,771
2021,Wandsworth 021D,E01004542,423,18,8,22,127,598
2021,Wandsworth 027A,E01004543,484,21,9,25,177,716
2021,Wandsworth 021E,E01004544,399,12,10,20,147,588
2021,Wandsworth 027B,E01004545,519,25,9,53,416,1022
2021,Wandsworth 027C,E01004546,424,14,6,16,154,614
2021,Wandsworth 029C,E01004547,362,16,13,11,152,554
2021,Wandsworth 029D,E01004548,526,28,18,45,404,1021
2021,Wandsworth 027D,E01004549,412,22,13,21,197,665
2021,Wandsworth 017D,E01004550,334,13,16,6,151,520
2021,Wandsworth 012E,E01004551,387,35,21,33,311,787
2021,Wandsworth 008C,E01004552,559,33,13,39,240,884
2021,Wandsworth 015A,E01004553,467,30,13,34,233,777
2021,Wandsworth 009A,E01004554,413,29,14,39,128,623
2021,Wandsworth 017E,E01004555,412,18,15,37,95,577
2021,Wandsworth 009B,E01004556,397,19,20,38,110,584
2021,Wandsworth 015B,E01004557,409,28,23,45,156,661
2021,Wandsworth 015C,E01004558,444,26,33,42,126,671
2021,Wandsworth 015D,E01004559,366,27,10,25,88,516
2021,Wandsworth 001A,E01004560,460,41,45,46,291,883
2021,Wandsworth 039E,E01004563,435,84,67,33,250,869
2021,Wandsworth 039D,E01004564,509,44,17,28,230,828
2021,Wandsworth 005A,E01004565,484,30,17,31,217,779
2021,Wandsworth 001B,E01004566,402,36,10,39,298,785
2021,Wandsworth 039A,E01004567,464,70,65,55,328,982
2021,Wandsworth 013A,E01004568,237,18,40,28,135,458
2021,Wandsworth 023A,E01004569,384,63,65,37,174,723
2021,Wandsworth 023B,E01004570,318,70,73,28,227,716
2021,Wandsworth 023C,E01004571,331,69,49,30,209,688
2021,Wandsworth 016A,E01004572,365,34,34,38,196,667
2021,Wandsworth 023D,E01004573,340,59,46,32,155,632
2021,Wandsworth 013B,E01004574,346,47,81,22,206,702
2021,Wandsworth 013C,E01004575,303,42,40,24,273,682
2021,Wandsworth 013D,E01004576,302,47,37,27,180,593
2021,Wandsworth 003C,E01004577,413,48,23,38,298,820
2021,Wandsworth 004B,E01004579,443,26,24,49,282,824
2021,Wandsworth 004C,E01004580,435,71,37,58,293,894
2021,Wandsworth 004D,E01004581,402,47,27,48,313,837
2021,Wandsworth 001C,E01004582,494,75,28,54,334,985
2021,Wandsworth 001D,E01004583,382,39,22,40,331,814
2021,Wandsworth 003D,E01004584,396,44,57,25,193,715
2021,Wandsworth 008D,E01004585,517,30,17,33,226,823
2021,Wandsworth 009C,E01004586,518,31,6,43,254,852
2021,Wandsworth 009D,E01004587,435,40,10,59,154,698
2021,Wandsworth 008E,E01004588,564,39,12,31,235,881
2021,Wandsworth 009E,E01004589,495,21,21,39,158,734
2021,Wandsworth 005B,E01004590,467,23,27,34,262,813
2021,Wandsworth 005C,E01004591,498,42,21,37,264,862
2021,Wandsworth 005D,E01004592,452,15,19,25,266,777
2021,Wandsworth 025A,E01004593,463,32,25,53,263,836
2021,Wandsworth 020D,E01004594,420,41,16,32,118,627
2021,Wandsworth 025B,E01004595,483,20,28,43,218,792
2021,Wandsworth 020E,E01004596,408,21,17,41,156,643
2021,Wandsworth 025C,E01004597,514,26,12,27,189,768
2021,Wandsworth 025D,E01004598,616,29,14,57,240,956
2021,Wandsworth 025E,E01004599,426,8,11,31,91,567
2021,Wandsworth 018D,E01004601,575,61,36,43,380,1095
2021,Wandsworth 010C,E01004602,463,26,10,36,180,715
2021,Wandsworth 006A,E01004604,435,10,7,24,114,590
2021,Wandsworth 006B,E01004605,448,25,25,27,283,808
2021,Wandsworth 006C,E01004606,464,23,5,44,215,751
2021,Wandsworth 006D,E01004607,433,30,8,22,194,687
2021,Wandsworth 006E,E01004608,418,35,10,44,275,782
2021,Wandsworth 010E,E01004609,561,41,16,51,344,1013
2021,Wandsworth 033C,E01004610,431,77,26,41,141,716
2021,Wandsworth 032B,E01004611,374,36,18,30,96,554
2021,Wandsworth 032C,E01004612,325,56,33,28,98,540
2021,Wandsworth 033D,E01004613,360,27,52,29,226,694
2021,Wandsworth 034A,E01004614,488,40,35,31,241,835
2021,Wandsworth 034B,E01004615,373,37,31,20,245,706
2021,Wandsworth 034C,E01004616,446,62,49,26,182,765
2021,Wandsworth 034D,E01004617,429,67,37,19,174,726
2021,Wandsworth 032D,E01004618,353,40,12,19,108,532
2021,Wandsworth 015E,E01004619,356,19,6,12,109,502
2021,Wandsworth 019C,E01004620,447,20,11,25,177,680
2021,Wandsworth 019D,E01004621,452,25,10,25,184,696
2021,Wandsworth 024D,E01004622,270,17,18,24,191,520
2021,Wandsworth 019E,E01004623,476,24,14,27,162,703
2021,Wandsworth 024E,E01004624,428,22,15,28,118,611
2021,Wandsworth 027E,E01004625,356,10,2,15,90,473
2021,Wandsworth 027F,E01004626,490,20,9,30,218,767
2021,Wandsworth 019F,E01004627,419,29,13,16,130,607
2021,Wandsworth 022A,E01004628,442,47,53,73,275,890
2021,Wandsworth 020F,E01004629,386,40,19,25,132,602
2021,Wandsworth 022B,E01004630,324,56,76,22,182,660
2021,Wandsworth 022C,E01004631,366,56,51,52,213,738
2021,Wandsworth 028A,E01004632,336,50,24,33,131,574
2021,Wandsworth 022D,E01004633,313,47,59,32,150,601
2021,Wandsworth 028B,E01004634,352,18,33,41,240,684
2021,Wandsworth 028C,E01004635,344,39,33,53,197,666
2021,Wandsworth 028D,E01004636,326,26,31,43,193,619
2021,Wandsworth 028E,E01004637,310,51,29,27,150,567
2021,Wandsworth 011B,E01004638,366,19,12,21,87,505
2021,Wandsworth 011C,E01004639,406,25,33,39,264,767
2021,Wandsworth 011D,E01004640,452,14,8,36,261,771
2021,Wandsworth 011E,E01004641,445,42,21,27,248,783
2021,Wandsworth 016B,E01004642,469,45,40,38,236,828
2021,Wandsworth 016C,E01004643,498,60,50,64,297,969
2021,Wandsworth 016D,E01004644,550,40,42,83,351,1066
2021,Wandsworth 016E,E01004645,374,68,62,48,263,815
2021,Westminster 002A,E01004646,384,45,35,37,140,641
2021,Westminster 001A,E01004647,300,30,29,32,228,619
2021,Westminster 002B,E01004648,493,74,33,80,352,1032
2021,Westminster 001B,E01004649,323,29,15,26,198,591
2021,Westminster 002C,E01004650,381,35,23,74,343,856
2021,Westminster 003A,E01004651,360,32,15,55,549,1011
2021,Westminster 017A,E01004652,308,75,29,51,386,849
2021,Westminster 014A,E01004653,346,52,16,44,340,798
2021,Westminster 014B,E01004654,445,71,26,75,582,1199
2021,Westminster 014D,E01004656,412,33,26,67,568,1106
2021,Westminster 012A,E01004657,254,30,12,41,264,601
2021,Westminster 012B,E01004658,282,51,15,26,398,772
2021,Westminster 008A,E01004659,343,69,15,30,387,844
2021,Westminster 008B,E01004660,326,55,13,40,231,665
2021,Westminster 012C,E01004661,340,98,27,46,337,848
2021,Westminster 012D,E01004662,274,38,16,33,420,781
2021,Westminster 012E,E01004663,329,30,15,40,304,718
2021,Westminster 024A,E01004665,233,43,81,24,199,580
2021,Westminster 023D,E01004668,270,47,50,34,186,587
2021,Westminster 024B,E01004669,302,55,74,30,269,730
2021,Westminster 009A,E01004670,326,116,149,50,288,929
2021,Westminster 005A,E01004674,357,46,49,31,286,769
2021,Westminster 005B,E01004675,415,51,84,66,456,1072
2021,Westminster 006A,E01004676,327,38,34,43,270,712
2021,Westminster 005C,E01004677,370,54,39,52,286,801
2021,Westminster 005D,E01004678,349,50,63,50,325,837
2021,Westminster 005E,E01004679,380,46,89,36,367,918
2021,Westminster 015A,E01004680,263,37,12,36,218,566
2021,Westminster 016A,E01004681,375,49,37,65,391,917
2021,Westminster 016B,E01004682,222,35,18,44,353,672
2021,Westminster 015B,E01004683,295,49,15,44,219,622
2021,Westminster 015C,E01004684,194,17,29,33,199,472
2021,Westminster 015E,E01004686,235,55,16,29,413,748
2021,Westminster 019A,E01004687,290,34,17,43,291,675
2021,Westminster 019D,E01004690,212,49,13,30,134,438
2021,Westminster 019E,E01004691,179,55,13,25,205,477
2021,Westminster 019F,E01004692,192,52,18,24,161,447
2021,Westminster 017B,E01004693,240,22,15,30,285,592
2021,Westminster 016C,E01004694,291,57,8,62,355,773
2021,Westminster 017C,E01004695,199,51,15,23,259,547
2021,Westminster 017D,E01004696,252,52,60,38,292,694
2021,Westminster 016D,E01004697,283,48,21,33,281,666
2021,Westminster 017E,E01004698,247,42,15,38,291,633
2021,Westminster 017F,E01004699,339,68,23,53,415,898
2021,Westminster 016E,E01004700,309,41,9,67,346,772
2021,Westminster 007A,E01004701,328,34,26,77,306,771
2021,Westminster 009E,E01004702,419,95,147,59,351,1071
2021,Westminster 007B,E01004703,451,43,42,53,274,863
2021,Westminster 007D,E01004705,288,20,14,52,212,586
2021,Westminster 006B,E01004706,354,51,14,56,207,682
2021,Westminster 006C,E01004707,388,73,34,56,202,753
2021,Westminster 006D,E01004708,321,57,32,37,278,725
2021,Westminster 007E,E01004709,321,55,41,51,248,716
2021,Westminster 002D,E01004710,294,91,87,43,207,722
2021,Westminster 002E,E01004711,391,63,78,50,235,817
2021,Westminster 008C,E01004712,279,37,36,45,342,739
2021,Westminster 011A,E01004713,261,28,13,58,333,693
2021,Westminster 011B,E01004714,339,43,28,50,359,819
2021,Westminster 013A,E01004715,259,78,28,31,433,829
2021,Westminster 011C,E01004716,227,32,12,36,223,530
2021,Westminster 011D,E01004717,257,53,16,44,379,749
2021,Westminster 004A,E01004718,370,37,60,38,288,793
2021,Westminster 004B,E01004719,399,35,53,49,245,781
2021,Westminster 004C,E01004720,467,49,61,69,210,856
2021,Westminster 004D,E01004721,369,39,70,36,326,840
2021,Westminster 004E,E01004722,354,97,130,73,214,868
2021,Westminster 005F,E01004723,449,58,72,57,326,962
2021,Westminster 001C,E01004724,370,60,36,40,364,870
2021,Westminster 003B,E01004725,247,33,45,30,230,585
2021,Westminster 003C,E01004726,342,41,25,53,331,792
2021,Westminster 008D,E01004727,319,51,18,37,340,765
2021,Westminster 003D,E01004728,292,43,41,42,311,729
2021,Westminster 003E,E01004729,239,48,39,39,373,738
2021,Westminster 001D,E01004730,345,42,16,45,250,698
2021,Westminster 020A,E01004731,439,44,33,51,469,1036
2021,Westminster 020B,E01004732,231,20,45,23,371,690
2021,Westminster 020C,E01004733,419,37,37,49,404,946
2021,Westminster 018A,E01004734,312,58,31,44,559,1004
2021,Westminster 018B,E01004735,346,39,22,51,696,1154
2021,Westminster 018C,E01004736,228,22,5,24,301,580
2021,Westminster 024C,E01004737,256,12,36,33,261,598
2021,Westminster 021A,E01004740,236,27,30,34,333,660
2021,Westminster 024F,E01004741,252,31,27,37,322,669
2021,Westminster 022A,E01004742,306,28,13,30,331,708
2021,Westminster 021B,E01004743,286,31,62,46,298,723
2021,Westminster 020D,E01004744,275,27,36,36,360,734
2021,Westminster 021D,E01004746,217,29,45,33,350,674
2021,Westminster 021E,E01004747,435,74,45,51,445,1050
2021,Westminster 020E,E01004748,233,32,11,31,212,519
2021,Westminster 022B,E01004749,477,60,43,42,430,1052
2021,Westminster 023E,E01004750,308,40,40,24,429,841
2021,Westminster 022C,E01004751,347,31,8,41,339,766
2021,Westminster 022D,E01004752,280,19,22,34,350,705
2021,Westminster 022E,E01004753,359,47,15,43,458,922
2021,Westminster 010A,E01004754,260,55,104,37,223,679
2021,Westminster 010B,E01004755,385,88,88,70,362,993
2021,Westminster 006E,E01004756,310,30,44,48,319,751
2021,Westminster 010C,E01004757,289,49,85,34,165,622
2021,Westminster 014E,E01004760,292,48,43,52,262,697
2021,Westminster 018D,E01004761,239,40,10,25,384,698
2021,Westminster 011E,E01004762,276,39,16,46,385,762
2021,Westminster 013B,E01004763,366,71,27,55,598,1117
