date,geography,geography code,National identity: Any other combination of only UK identities,National identity: Any other combination of only UK identities: Cornish and British only identity,National identity: Any other combination of only UK identities: Cornish only identity,National identity: Any other combination of only UK identities: Northern Irish and British only identity,National identity: Any other combination of only UK identities: Northern Irish only identity,National identity: Any other combination of only UK identities: Other,National identity: Any other combination of only UK identities: Scottish and British only identity,National identity: Any other combination of only UK identities: Scottish only identity,National identity: British only identity,National identity: English and British only identity,National identity: English only identity,National identity: Irish and at least one UK identity,National identity: Irish only identity,National identity: Non-UK identity only,National identity: Other identity and at least one UK identity,National identity: Other identity only,National identity: Total: All usual residents,National identity: UK identity and non-UK identity,National identity: Welsh and British only identity,National identity: Welsh only identity
2021,Southwark 030E,E01004072,23,0,0,4,2,3,3,11,1044,175,119,9,32,204,84,172,1673,93,3,12
2021,Southwark 031C,E01004073,35,0,0,4,6,10,8,7,1156,174,126,7,18,234,139,216,1894,146,7,16
2021,Southwark 031D,E01004074,36,0,1,0,3,12,7,13,1068,188,128,6,22,173,91,151,1709,97,8,11
2021,Southwark 031E,E01004075,43,0,0,3,5,9,15,11,1014,201,135,16,39,196,92,157,1712,108,7,8
2021,Sutton 011A,E01004076,9,0,0,1,1,3,0,4,925,162,274,2,6,212,39,206,1629,41,3,3
2021,Sutton 011B,E01004077,3,0,0,0,3,0,0,0,1005,179,266,7,12,127,37,115,1627,44,0,3
2021,Sutton 011C,E01004078,12,0,0,1,3,2,1,5,1019,174,315,5,20,197,39,177,1762,44,0,1
2021,Sutton 011D,E01004079,9,0,0,2,4,0,2,1,876,146,225,1,7,81,46,74,1390,47,1,5
2021,Sutton 011E,E01004080,11,0,0,1,1,4,0,5,875,130,207,0,0,102,67,102,1395,67,2,1
2021,Sutton 011F,E01004081,5,0,0,0,0,1,1,3,981,182,259,1,13,159,54,146,1646,55,1,4
2021,Sutton 011G,E01004082,10,0,0,0,2,0,0,8,826,114,221,2,7,159,57,152,1391,59,0,2
2021,Sutton 019A,E01004083,6,0,0,0,3,0,1,2,929,172,233,2,8,122,34,114,1501,36,2,1
2021,Sutton 024A,E01004084,8,0,0,2,1,0,4,1,919,131,214,2,15,95,76,80,1449,78,1,3
2021,Sutton 024B,E01004085,10,0,0,0,0,2,6,2,1033,155,211,3,9,121,71,112,1610,74,2,4
2021,Sutton 019B,E01004086,14,0,0,1,1,2,3,7,1317,155,203,2,5,257,66,252,2014,68,0,0
2021,Sutton 017A,E01004087,4,0,0,0,0,0,2,2,1031,142,227,3,15,102,52,87,1565,55,0,4
2021,Sutton 019C,E01004088,13,0,0,0,0,0,1,12,1145,217,339,2,27,196,27,169,1939,29,0,0
2021,Sutton 019D,E01004089,11,0,0,0,2,2,3,4,784,140,166,3,5,192,43,187,1342,46,2,1
2021,Sutton 021A,E01004090,8,0,0,0,0,2,1,5,785,109,214,3,7,190,32,183,1344,35,1,2
2021,Sutton 022A,E01004091,7,0,0,1,0,0,3,3,773,125,250,3,9,74,43,65,1284,46,3,6
2021,Sutton 022B,E01004092,18,0,0,1,0,1,10,6,932,140,174,2,7,161,74,154,1507,76,1,5
2021,Sutton 025A,E01004093,13,0,0,0,1,1,6,5,1097,162,139,8,14,227,69,213,1715,77,0,0
2021,Sutton 025B,E01004094,18,0,0,0,4,2,3,9,1046,201,285,1,15,226,87,211,1865,88,0,1
2021,Sutton 025C,E01004095,20,0,0,3,2,1,2,12,915,151,176,12,11,196,81,185,1561,93,4,6
2021,Sutton 021B,E01004096,18,0,0,0,1,7,4,6,780,136,188,1,17,380,55,363,1562,56,1,3
2021,Sutton 015A,E01004097,22,0,1,3,2,6,5,5,956,216,255,10,19,126,60,107,1655,70,2,8
2021,Sutton 015B,E01004098,13,0,0,0,1,2,7,3,749,190,176,3,21,115,46,94,1301,49,1,8
2021,Sutton 015C,E01004099,22,0,0,0,4,6,4,8,890,160,300,10,34,179,49,145,1616,59,3,3
2021,Sutton 015D,E01004100,13,0,0,1,1,2,1,8,899,174,247,2,12,132,53,120,1527,55,2,5
2021,Sutton 013A,E01004101,15,0,0,0,1,3,2,9,798,174,219,3,16,119,71,103,1406,74,1,6
2021,Sutton 015E,E01004102,15,0,0,0,3,1,3,8,867,176,221,6,25,169,50,144,1515,56,2,9
2021,Sutton 013B,E01004103,13,0,0,0,1,5,3,4,907,192,236,4,18,328,88,310,1775,92,4,3
2021,Sutton 020A,E01004104,13,0,0,2,2,3,0,6,955,177,271,2,17,99,44,82,1567,46,2,4
2021,Sutton 022C,E01004105,11,0,0,0,2,5,1,3,1160,244,248,3,13,123,78,110,1872,81,2,3
2021,Sutton 022D,E01004106,20,0,1,1,3,2,8,5,1022,194,243,2,14,78,61,64,1626,63,5,1
2021,Sutton 020B,E01004107,14,0,0,2,2,2,2,6,971,171,271,0,19,144,43,125,1623,43,6,3
2021,Sutton 024C,E01004108,10,0,0,1,5,0,3,1,1225,221,285,2,19,151,62,132,1967,64,4,7
2021,Sutton 024D,E01004109,10,0,0,2,1,3,3,1,1023,188,346,0,11,102,42,91,1713,42,2,0
2021,Sutton 016A,E01004110,31,0,0,0,2,12,6,11,1086,260,321,5,27,264,60,237,2040,65,4,9
2021,Sutton 016B,E01004111,15,0,0,0,5,4,1,5,960,211,305,7,10,122,64,112,1689,71,1,4
2021,Sutton 016C,E01004112,15,0,2,0,0,2,6,5,991,226,243,0,16,127,52,111,1667,52,6,7
2021,Sutton 025D,E01004114,4,0,0,0,1,0,0,3,1162,181,242,5,24,133,48,109,1778,53,1,2
2021,Sutton 009A,E01004115,5,0,0,0,1,0,1,3,1024,174,351,2,18,209,67,191,1838,69,1,5
2021,Sutton 008A,E01004116,13,0,0,0,4,1,1,7,887,186,309,4,24,139,44,115,1587,48,2,3
2021,Sutton 006A,E01004117,5,0,0,0,2,0,3,0,783,168,302,5,13,121,44,108,1431,49,0,3
2021,Sutton 009B,E01004118,6,0,0,1,0,1,1,3,985,187,320,0,26,247,62,221,1809,62,1,1
2021,Sutton 009C,E01004119,5,0,0,0,2,2,1,0,801,157,297,0,19,134,45,115,1441,45,0,2
2021,Sutton 016D,E01004120,21,2,0,0,3,6,5,5,850,181,298,0,10,97,58,87,1513,58,2,6
2021,Sutton 006B,E01004121,24,3,0,1,1,2,6,11,880,200,221,2,12,193,61,181,1586,63,0,5
2021,Sutton 008B,E01004122,12,0,1,0,2,4,1,4,849,167,210,3,12,107,36,95,1390,39,2,4
2021,Sutton 002A,E01004123,10,0,0,0,1,3,2,4,1123,208,301,1,20,538,97,518,2279,98,0,1
2021,Sutton 002B,E01004124,7,0,0,1,0,2,0,4,1050,212,346,0,12,313,77,301,2007,77,1,1
2021,Sutton 001A,E01004125,7,0,0,1,3,2,0,1,854,201,268,1,6,241,34,235,1609,35,0,3
2021,Sutton 002C,E01004126,8,0,0,0,2,1,4,1,822,186,290,1,5,207,50,202,1569,51,1,4
2021,Sutton 005A,E01004127,3,0,0,0,0,1,1,1,1024,223,292,2,13,232,61,219,1844,63,0,7
2021,Sutton 002D,E01004128,4,0,0,1,1,0,0,2,802,170,240,2,7,198,28,191,1447,30,0,3
2021,Sutton 002E,E01004129,8,0,0,0,3,2,2,1,1068,225,261,1,13,275,50,262,1890,51,1,1
2021,Sutton 003A,E01004130,6,0,0,0,1,1,3,1,963,197,320,3,20,233,36,213,1762,39,1,3
2021,Sutton 003B,E01004131,6,0,0,0,0,3,1,2,989,208,341,0,16,265,71,249,1886,71,3,3
2021,Sutton 009D,E01004132,5,0,0,1,0,2,1,1,838,180,334,3,15,94,32,79,1487,35,0,1
2021,Sutton 009E,E01004133,7,0,0,0,0,1,1,5,904,141,337,0,10,117,50,107,1562,50,0,6
2021,Sutton 003C,E01004134,8,0,0,0,1,0,1,6,904,133,258,6,13,242,51,229,1606,57,1,3
2021,Sutton 003D,E01004135,7,0,0,0,0,3,1,3,797,139,229,4,20,217,54,197,1451,58,0,4
2021,Sutton 003E,E01004136,15,1,0,2,2,0,1,9,889,126,308,2,18,170,53,152,1564,55,0,1
2021,Sutton 012A,E01004137,12,0,0,1,4,0,4,3,1194,203,233,1,14,755,143,741,2555,144,0,14
2021,Sutton 013C,E01004138,9,0,0,0,0,3,3,3,951,166,291,3,16,316,69,300,1808,72,0,3
2021,Sutton 013D,E01004139,8,0,0,0,1,0,3,4,794,135,176,6,31,353,61,322,1543,67,5,5
2021,Sutton 012B,E01004140,17,0,0,0,5,1,3,8,949,153,238,3,13,463,55,450,1881,58,0,3
2021,Sutton 012C,E01004141,17,0,0,0,7,2,6,2,998,171,235,1,19,334,61,315,1822,62,1,4
2021,Sutton 014A,E01004143,8,0,0,1,0,1,1,5,856,120,162,3,18,308,68,290,1533,71,5,3
2021,Sutton 007A,E01004144,11,0,0,3,0,3,1,4,955,170,291,2,18,253,80,235,1769,82,1,6
2021,Sutton 007B,E01004145,5,0,0,0,3,2,0,0,1313,188,357,3,22,332,82,310,2280,85,0,0
2021,Sutton 007C,E01004146,9,0,0,0,1,1,4,3,1045,152,237,1,17,402,132,385,1983,133,1,4
2021,Sutton 007D,E01004147,14,0,0,0,1,1,3,9,880,181,320,2,7,134,49,127,1582,51,1,1
2021,Sutton 014B,E01004148,6,1,0,1,1,2,0,1,994,173,268,2,20,300,74,280,1820,76,0,3
2021,Sutton 012E,E01004149,9,0,0,0,2,0,0,7,998,161,306,1,17,307,73,290,1861,74,3,3
2021,Sutton 021C,E01004150,22,0,0,4,3,7,3,5,909,177,196,4,15,581,91,566,1987,95,1,6
2021,Sutton 021D,E01004151,15,0,0,1,0,5,4,5,1000,208,217,2,22,397,116,375,1964,118,6,3
2021,Sutton 018A,E01004152,9,0,0,3,2,3,0,1,967,147,189,0,13,368,84,355,1774,84,4,6
2021,Sutton 021E,E01004153,11,0,1,0,4,3,2,1,1007,144,209,0,13,447,110,434,1931,110,1,2
2021,Sutton 022E,E01004154,8,0,0,1,0,3,2,2,874,161,179,2,24,186,65,162,1486,67,4,7
2021,Sutton 018B,E01004155,27,0,0,5,7,1,4,10,957,207,183,1,10,423,102,413,1905,103,2,3
2021,Sutton 018C,E01004156,23,0,0,2,2,3,8,8,998,142,164,0,16,574,111,558,2021,111,4,5
2021,Sutton 016E,E01004157,12,0,0,0,3,0,5,4,789,162,174,4,9,99,49,90,1295,53,0,6
2021,Sutton 018D,E01004158,11,0,0,1,0,2,0,8,858,150,231,2,18,297,50,279,1605,52,1,5
2021,Sutton 014C,E01004159,12,0,0,0,2,1,7,2,926,209,253,3,6,202,40,196,1649,43,3,1
2021,Sutton 014D,E01004160,13,0,0,1,1,2,5,4,843,173,240,3,14,288,85,274,1650,88,1,4
2021,Sutton 014E,E01004161,9,0,0,1,2,3,1,2,842,146,247,5,19,196,65,177,1516,70,0,6
2021,Sutton 018E,E01004162,14,0,0,1,1,0,2,10,867,160,124,8,18,407,110,389,1693,118,2,1
2021,Sutton 005B,E01004163,8,0,0,0,0,3,0,5,967,226,319,1,8,156,46,148,1730,47,1,6
2021,Sutton 004A,E01004164,9,0,0,0,1,0,4,4,782,189,267,2,14,148,39,134,1443,41,3,4
2021,Sutton 005C,E01004165,5,0,0,0,1,1,0,3,1047,183,280,3,17,191,60,174,1776,63,0,7
2021,Sutton 004B,E01004166,21,0,0,0,2,6,6,7,888,197,246,3,24,169,39,145,1566,42,0,3
2021,Sutton 005D,E01004167,7,0,0,1,0,1,1,4,974,152,234,7,5,198,56,193,1630,63,1,1
2021,Sutton 013E,E01004168,17,0,0,0,1,7,1,8,918,186,299,1,0,136,49,136,1611,50,2,3
2021,Sutton 004C,E01004169,3,0,0,0,2,0,0,1,1026,193,221,1,11,295,63,284,1807,64,0,5
2021,Sutton 017B,E01004170,16,0,0,1,1,2,3,9,1253,252,273,7,12,337,67,325,2208,74,2,1
2021,Sutton 010A,E01004171,12,0,0,2,2,4,0,4,932,192,261,4,14,157,47,143,1609,51,2,2
2021,Sutton 010B,E01004172,21,0,0,1,7,3,3,7,1102,232,271,0,7,256,60,249,1942,60,0,0
2021,Sutton 010C,E01004173,13,0,0,0,3,3,4,3,790,185,257,3,10,86,26,76,1364,29,3,1
2021,Sutton 017C,E01004174,12,0,0,0,1,0,3,8,939,163,213,7,15,183,49,168,1572,56,2,4
2021,Sutton 010D,E01004175,10,0,0,0,3,0,1,6,943,208,357,0,11,174,42,163,1738,42,1,3
2021,Sutton 010E,E01004176,12,0,3,0,3,1,1,4,883,185,236,3,26,169,30,143,1525,33,3,4
2021,Sutton 020C,E01004177,12,0,0,0,0,3,3,6,1029,196,273,6,19,240,34,221,1804,40,3,11
2021,Sutton 017D,E01004178,27,0,0,1,5,8,2,11,1374,231,307,5,24,336,81,312,2368,86,1,6
2021,Sutton 017E,E01004179,20,0,0,2,4,2,4,8,1020,184,178,2,14,144,58,130,1617,60,4,7
2021,Sutton 020D,E01004180,13,0,0,1,5,1,2,4,1119,178,260,1,13,135,44,122,1760,45,2,8
2021,Sutton 020E,E01004181,6,0,0,1,2,1,1,1,1011,166,269,3,14,219,57,205,1733,60,0,2
2021,Sutton 019E,E01004182,11,0,0,1,1,0,4,5,1024,166,312,2,10,178,72,168,1766,74,1,0
2021,Sutton 001B,E01004183,4,0,0,1,0,0,0,3,1005,174,277,2,7,255,56,248,1775,58,0,2
2021,Sutton 001C,E01004184,8,0,0,0,1,1,2,4,958,184,274,2,14,224,50,210,1704,52,1,3
2021,Sutton 001D,E01004185,9,0,2,0,0,2,3,2,1262,232,234,3,5,306,68,301,2116,71,0,2
2021,Sutton 004D,E01004186,8,0,0,1,0,5,0,2,957,189,243,4,11,263,52,252,1719,56,1,2
2021,Sutton 005E,E01004187,12,0,2,0,4,2,1,3,942,177,312,2,11,189,37,178,1676,39,3,2
2021,Sutton 001E,E01004189,14,0,0,2,6,2,2,2,1169,190,359,0,10,305,73,295,2113,73,1,2
2021,Sutton 008C,E01004190,9,0,0,0,1,4,0,4,754,178,252,6,20,136,45,116,1386,51,3,3
2021,Sutton 008D,E01004191,14,0,0,2,2,0,3,7,1070,154,308,4,20,249,84,229,1889,88,2,4
2021,Sutton 006C,E01004192,20,0,0,0,3,3,7,7,1063,223,235,0,17,233,86,216,1863,86,2,1
2021,Sutton 006D,E01004193,19,0,0,1,2,5,7,4,1668,303,352,2,40,358,141,318,2845,143,2,0
2021,Sutton 008E,E01004194,8,0,0,0,1,0,3,4,858,160,292,0,25,223,46,198,1597,46,6,4
2021,Sutton 006E,E01004195,21,0,0,3,2,3,3,10,869,190,221,5,24,317,66,293,1695,71,0,6
2021,Sutton 008F,E01004196,16,0,0,2,2,2,1,9,871,190,289,2,20,123,85,103,1580,87,2,2
2021,Tower Hamlets 002B,E01004198,11,0,1,1,0,2,2,5,982,65,111,0,8,269,46,261,1488,46,2,2
2021,Tower Hamlets 002C,E01004199,13,0,0,0,2,2,4,5,1173,71,96,0,8,270,67,262,1696,67,3,3
2021,Tower Hamlets 005A,E01004200,13,0,0,0,0,6,3,4,801,101,63,3,37,420,81,383,1500,84,2,16
2021,Tower Hamlets 002D,E01004201,24,0,0,2,2,5,2,13,1100,85,129,4,19,276,65,257,1688,69,2,3
2021,Tower Hamlets 005B,E01004202,34,0,0,1,7,3,10,13,1232,96,62,4,32,488,93,456,2016,97,2,5
2021,Tower Hamlets 005C,E01004203,24,0,1,3,5,4,2,9,1024,105,112,2,18,457,79,439,1808,81,3,2
2021,Tower Hamlets 005D,E01004204,11,1,0,0,0,1,1,8,1184,83,110,4,35,374,96,339,1868,100,2,4
2021,Tower Hamlets 013A,E01004205,6,0,0,0,1,0,1,4,1537,57,35,0,7,491,72,484,2201,72,1,2
2021,Tower Hamlets 013B,E01004206,4,0,0,0,1,1,0,2,933,33,58,1,7,371,62,364,1464,63,1,1
2021,Tower Hamlets 011A,E01004207,17,0,0,0,3,2,6,6,926,59,87,2,12,277,55,265,1425,57,0,2
2021,Tower Hamlets 013C,E01004208,31,0,0,1,4,7,4,15,916,148,66,5,24,721,81,697,1980,86,5,7
2021,Tower Hamlets 011B,E01004209,5,0,0,0,1,1,0,3,1006,39,30,1,11,264,40,253,1386,41,1,0
2021,Tower Hamlets 013D,E01004211,30,0,1,2,4,1,5,17,885,88,49,3,40,487,82,447,1630,85,3,3
2021,Tower Hamlets 011D,E01004212,30,0,0,2,5,1,5,17,1147,115,86,7,32,740,102,708,2232,109,2,3
2021,Tower Hamlets 030A,E01004214,8,0,0,0,0,0,0,8,1043,80,133,2,7,299,50,292,1618,52,1,2
2021,Tower Hamlets 030B,E01004216,19,0,1,0,1,3,5,9,874,84,136,2,18,539,130,521,1789,132,1,4
2021,Tower Hamlets 030C,E01004217,9,0,0,0,2,2,2,3,1043,111,195,5,6,583,128,577,2077,133,0,3
2021,Tower Hamlets 030D,E01004218,13,0,0,0,1,3,1,8,942,130,149,2,20,581,102,561,1927,104,7,1
2021,Tower Hamlets 035B,E01004219,10,0,0,0,1,4,1,4,1624,86,67,5,19,803,125,784,2725,130,2,3
2021,Tower Hamlets 036A,E01004221,19,0,0,1,1,6,3,8,1031,119,130,4,2,587,73,585,1972,77,4,5
2021,Tower Hamlets 001A,E01004222,30,0,0,0,1,9,6,14,1717,206,259,4,18,429,67,411,2730,71,10,8
2021,Tower Hamlets 001B,E01004223,18,0,0,0,5,2,0,11,1432,138,226,7,32,311,83,279,2217,90,0,2
2021,Tower Hamlets 001D,E01004226,17,0,0,1,2,3,4,7,1545,176,148,3,20,416,82,396,2407,85,6,14
2021,Tower Hamlets 003A,E01004228,30,0,0,3,4,4,7,12,1096,208,189,5,28,323,81,295,1945,86,3,10
2021,Tower Hamlets 004C,E01004229,11,0,0,1,3,3,1,3,924,58,91,2,18,279,51,261,1419,53,1,2
2021,Tower Hamlets 003B,E01004230,35,0,0,0,6,1,15,13,1253,161,193,6,28,376,117,348,2146,123,2,3
2021,Tower Hamlets 004D,E01004231,4,0,0,0,0,0,1,3,1021,81,105,3,13,385,42,372,1649,45,2,6
2021,Tower Hamlets 003C,E01004232,40,0,1,2,7,8,11,11,1044,128,118,10,27,356,83,329,1789,93,5,5
2021,Tower Hamlets 003D,E01004233,17,0,1,1,1,7,3,4,1334,122,181,4,16,453,88,437,2204,92,3,2
2021,Tower Hamlets 003E,E01004234,53,0,1,4,11,8,9,20,1596,162,190,8,45,424,116,379,2563,124,3,11
2021,Tower Hamlets 008A,E01004235,9,0,0,1,0,0,4,4,866,65,50,1,1,291,27,290,1312,28,1,2
2021,Tower Hamlets 008B,E01004236,10,0,0,1,2,1,0,6,1141,67,47,2,4,261,30,257,1560,32,0,2
2021,Tower Hamlets 008C,E01004237,10,0,0,1,3,2,2,2,1025,65,48,3,19,339,36,320,1531,39,1,4
2021,Tower Hamlets 008E,E01004239,7,0,0,1,1,0,1,4,1150,73,69,1,5,433,35,428,1770,36,0,2
2021,Tower Hamlets 012A,E01004240,6,0,0,0,1,1,1,3,1145,57,99,2,4,314,54,310,1679,56,0,2
2021,Tower Hamlets 012B,E01004241,5,0,0,0,2,1,0,2,1230,46,78,0,2,270,44,268,1673,44,0,0
2021,Tower Hamlets 020A,E01004243,6,0,0,2,0,3,1,0,1007,38,63,0,1,389,46,388,1552,46,2,1
2021,Tower Hamlets 020B,E01004244,16,0,0,0,3,2,2,9,1233,117,174,0,6,451,48,445,2051,48,0,12
2021,Tower Hamlets 018A,E01004245,18,0,0,2,4,7,2,3,1749,86,102,0,6,861,143,855,2963,143,1,3
2021,Tower Hamlets 020C,E01004247,9,0,0,1,5,0,1,2,1549,95,158,2,19,710,112,691,2640,114,0,5
2021,Tower Hamlets 018C,E01004248,13,0,0,2,2,2,0,7,1319,110,77,0,5,330,37,325,1890,37,2,2
2021,Tower Hamlets 018D,E01004249,12,0,0,4,2,2,0,4,1676,103,139,0,8,412,94,404,2439,94,2,1
2021,Tower Hamlets 023A,E01004251,15,0,0,0,3,2,0,10,1642,107,110,4,13,606,88,593,2578,92,2,4
2021,Tower Hamlets 023C,E01004255,11,0,0,0,2,4,3,2,995,46,40,2,12,432,50,420,1579,52,0,3
2021,Tower Hamlets 024C,E01004256,11,0,0,0,2,1,4,4,1040,89,79,1,8,412,57,404,1690,58,0,1
2021,Tower Hamlets 024D,E01004257,5,0,0,0,1,2,1,1,1415,79,107,2,12,550,74,538,2235,76,2,1
2021,Tower Hamlets 023D,E01004258,16,0,1,1,2,1,3,8,753,100,93,4,14,404,95,390,1472,99,4,3
2021,Tower Hamlets 007A,E01004259,27,0,0,1,0,4,8,14,951,92,118,3,19,467,85,448,1749,88,1,5
2021,Tower Hamlets 007B,E01004260,21,1,0,0,4,1,4,11,1182,84,79,3,6,354,55,348,1785,58,3,4
2021,Tower Hamlets 007C,E01004263,8,0,0,0,0,0,4,4,841,68,145,1,10,288,30,278,1383,31,0,2
2021,Tower Hamlets 010C,E01004264,4,0,0,0,0,2,0,2,902,43,52,1,5,375,59,370,1438,60,0,2
2021,Tower Hamlets 007D,E01004266,27,0,0,1,5,3,6,12,852,102,157,5,22,255,49,233,1450,54,0,3
2021,Tower Hamlets 012D,E01004267,26,0,0,3,6,3,4,10,1429,129,103,9,22,405,82,383,2202,91,7,12
2021,Tower Hamlets 012E,E01004268,12,0,0,0,3,2,1,6,1098,64,81,0,7,449,61,442,1767,61,0,2
2021,Tower Hamlets 014B,E01004270,34,0,1,9,7,4,7,6,1426,156,133,5,28,563,94,535,2422,99,2,9
2021,Tower Hamlets 014C,E01004271,26,0,0,0,4,7,7,8,1577,141,80,6,27,537,90,510,2463,96,2,4
2021,Tower Hamlets 014D,E01004272,12,0,0,0,2,2,5,3,1767,77,65,2,14,651,89,637,2666,91,0,3
2021,Tower Hamlets 031A,E01004274,13,0,1,0,2,3,4,3,1187,76,73,0,21,517,85,496,1956,85,2,3
2021,Tower Hamlets 031B,E01004275,18,0,0,3,5,2,2,6,1426,137,221,4,8,587,114,579,2513,118,3,3
2021,Tower Hamlets 031C,E01004276,18,0,0,0,1,2,5,10,796,147,116,8,29,745,209,716,2048,217,1,8
2021,Tower Hamlets 033A,E01004277,24,0,0,2,6,3,5,8,538,80,59,4,22,770,109,748,1593,113,1,8
2021,Tower Hamlets 032A,E01004280,24,0,0,2,0,1,3,18,1124,72,93,2,2,504,131,502,1954,133,2,2
2021,Tower Hamlets 031D,E01004281,14,0,1,0,3,2,4,4,940,98,88,5,22,693,145,671,1991,150,1,7
2021,Tower Hamlets 016A,E01004283,20,0,0,1,2,5,2,10,1396,95,108,1,8,483,73,475,2184,74,1,7
2021,Tower Hamlets 019C,E01004286,12,0,0,0,4,0,3,5,1754,106,156,1,9,356,88,347,2479,89,1,5
2021,Tower Hamlets 016B,E01004287,7,0,1,0,0,0,2,4,1395,71,126,3,13,570,76,557,2250,79,1,1
2021,Tower Hamlets 019D,E01004288,15,0,0,1,4,1,0,9,1279,85,89,2,4,345,35,341,1852,37,1,1
2021,Tower Hamlets 016C,E01004289,14,0,0,3,0,1,0,10,1206,112,145,0,25,389,62,364,1934,62,4,2
2021,Tower Hamlets 016D,E01004290,16,0,0,0,2,0,6,8,1153,108,95,6,20,503,85,483,1976,91,2,8
2021,Tower Hamlets 027A,E01004291,33,0,1,1,4,3,8,16,974,136,128,3,19,491,132,472,1912,135,10,5
2021,Tower Hamlets 026A,E01004292,27,0,0,2,3,5,6,11,744,129,103,4,20,536,117,516,1673,121,5,8
2021,Tower Hamlets 027B,E01004293,29,0,0,2,11,3,4,9,953,134,168,9,32,569,110,537,1987,119,0,15
2021,Tower Hamlets 026C,E01004295,5,0,0,0,1,0,3,1,1331,62,59,3,9,456,87,447,2006,90,0,3
2021,Tower Hamlets 026D,E01004296,29,0,0,1,1,7,9,11,1325,143,138,6,25,665,111,640,2429,117,5,7
2021,Tower Hamlets 027C,E01004297,32,0,0,2,4,9,6,11,1011,151,119,4,19,463,122,444,1916,126,6,8
2021,Tower Hamlets 022A,E01004298,8,0,0,1,1,3,1,2,1040,51,75,0,11,363,64,352,1605,64,2,2
2021,Tower Hamlets 022B,E01004300,6,0,0,1,0,0,0,5,1002,40,78,5,5,268,46,263,1449,51,2,2
2021,Tower Hamlets 025B,E01004301,19,0,1,1,6,1,2,8,924,44,42,0,6,324,63,318,1420,63,3,1
2021,Tower Hamlets 025C,E01004302,7,0,0,1,0,0,1,5,1071,42,33,1,9,465,43,456,1669,44,4,3
2021,Tower Hamlets 025D,E01004303,24,0,0,0,5,1,7,11,1850,101,125,5,17,640,117,623,2870,122,2,6
2021,Tower Hamlets 022C,E01004304,11,0,0,1,0,1,2,7,1368,40,83,2,12,556,71,544,2135,73,2,2
2021,Tower Hamlets 022D,E01004305,10,0,0,1,2,2,1,4,1174,59,95,4,12,437,81,425,1863,85,1,2
2021,Tower Hamlets 015A,E01004306,20,2,0,1,6,3,3,5,1119,75,41,2,13,501,72,488,1840,74,2,8
2021,Tower Hamlets 015B,E01004307,34,1,0,2,6,6,5,14,784,89,65,6,24,1219,126,1195,2337,132,6,8
2021,Tower Hamlets 015C,E01004308,8,0,0,1,4,0,0,3,834,87,36,4,20,408,63,388,1444,67,1,3
2021,Tower Hamlets 015D,E01004309,19,0,0,1,2,0,9,7,1678,82,62,1,11,842,107,831,2794,108,1,2
2021,Tower Hamlets 015E,E01004310,6,0,0,2,0,1,1,2,1188,57,48,4,14,636,79,622,2024,83,3,3
2021,Tower Hamlets 006A,E01004311,27,0,0,0,3,2,3,19,1163,99,110,3,29,383,57,354,1845,60,2,1
2021,Tower Hamlets 009A,E01004312,16,0,0,0,4,0,3,9,1011,53,71,2,10,318,47,308,1523,49,0,5
2021,Tower Hamlets 009B,E01004313,29,0,0,4,0,2,5,18,1224,91,73,1,15,613,85,598,2125,86,2,7
2021,Tower Hamlets 006C,E01004315,22,1,0,0,1,4,6,10,901,110,99,2,12,352,92,340,1579,94,0,1
2021,Tower Hamlets 009C,E01004316,19,0,0,0,5,2,3,9,590,64,43,2,11,258,56,247,1040,58,2,6
2021,Tower Hamlets 021A,E01004319,16,0,0,1,3,2,4,6,1605,69,50,1,12,643,114,631,2505,115,3,4
2021,Tower Hamlets 021C,E01004321,9,0,0,1,1,4,0,3,1343,54,75,3,13,581,76,568,2146,79,1,4
2021,Tower Hamlets 017A,E01004322,10,0,0,1,3,0,3,3,740,72,53,3,14,455,61,441,1403,64,2,7
2021,Tower Hamlets 017B,E01004323,12,0,0,0,4,1,2,5,1063,63,49,2,18,366,66,348,1626,68,0,5
2021,Tower Hamlets 017C,E01004324,26,0,3,0,2,13,2,6,1028,73,49,2,3,381,36,378,1598,38,0,3
2021,Tower Hamlets 017D,E01004326,23,0,0,1,13,2,3,4,1015,48,72,3,13,640,73,627,1884,76,4,6
2021,Waltham Forest 028A,E01004327,11,0,0,0,1,0,1,9,829,64,81,0,7,454,62,447,1504,62,1,2
2021,Waltham Forest 028B,E01004328,10,0,0,0,0,2,0,8,983,71,99,2,21,627,75,606,1871,77,0,4
2021,Waltham Forest 028C,E01004329,9,0,0,1,0,0,3,5,1000,87,104,4,12,540,64,528,1810,68,0,2
2021,Waltham Forest 028D,E01004330,17,0,0,1,7,3,3,3,929,86,92,4,24,467,70,443,1676,74,2,9
2021,Waltham Forest 028E,E01004331,8,0,1,1,1,2,1,2,951,68,68,1,4,458,89,454,1656,90,1,12
2021,Waltham Forest 028F,E01004332,12,0,0,0,1,3,2,6,970,92,120,3,10,646,91,636,1944,94,3,7
2021,Waltham Forest 024A,E01004333,16,0,0,5,0,1,2,8,1096,77,90,0,12,354,62,342,1696,62,0,1
2021,Waltham Forest 024B,E01004334,5,0,0,0,0,0,1,4,978,63,84,1,8,680,76,672,1890,77,0,3
2021,Waltham Forest 027A,E01004335,6,0,0,0,1,2,2,1,1196,88,100,3,5,295,49,290,1739,52,2,0
2021,Waltham Forest 026A,E01004336,5,0,0,1,1,2,1,0,801,62,61,1,9,557,64,548,1555,65,0,4
