date,geography,geography code,Length of residence in the UK: 10 years or more,"Length of residence in the UK: 2 years or more, but less than 5 years","Length of residence in the UK: 5 years or more, but less than 10 years",Length of residence in the UK: Born in the UK,Length of residence in the UK: Less than 2 years,Length of residence in the UK: Total: All usual residents
2021,Tower Hamlets 025E,E01032768,258,139,208,631,87,1323
2021,Tower Hamlets 025F,E01032769,297,119,150,692,81,1339
2021,Tower Hamlets 032B,E01032770,429,350,347,685,319,2130
2021,Tower Hamlets 033B,E01032771,343,185,179,567,272,1546
2021,Tower Hamlets 032C,E01032772,538,252,274,956,387,2407
2021,Tower Hamlets 032E,E01032774,413,226,171,811,182,1803
2021,Tower Hamlets 031F,E01032775,278,147,230,441,91,1187
2021,Tower Hamlets 034D,E01032776,466,304,316,734,247,2067
2021,Tower Hamlets 035A,E01032777,322,136,113,576,133,1280
2021,Tower Hamlets 035C,E01032779,275,160,168,582,219,1404
2021,Tower Hamlets 035D,E01032780,417,265,242,823,311,2058
2021,Tower Hamlets 033C,E01032781,404,268,202,652,164,1690
2021,Tower Hamlets 033D,E01032782,508,281,303,822,335,2249
2021,Tower Hamlets 031G,E01032783,290,117,150,621,129,1307
2021,Tower Hamlets 004G,E01032784,309,126,154,1035,81,1705
2021,Tower Hamlets 010E,E01032785,540,121,162,1602,90,2515
2021,Tower Hamlets 010F,E01032786,369,85,112,974,76,1616
2021,Tower Hamlets 011F,E01032787,605,202,177,1302,166,2452
2021,Hammersmith and Fulham 023D,E01032788,305,112,143,929,97,1586
2021,Hammersmith and Fulham 023E,E01032789,345,90,140,534,93,1202
2021,Hammersmith and Fulham 023F,E01032790,298,80,78,586,88,1130
2021,Southwark 036C,E01032803,275,159,205,758,110,1507
2021,Southwark 035C,E01032834,170,104,109,540,103,1026
2021,Hounslow 025F,E01033000,487,73,105,1030,57,1752
2021,Hounslow 025G,E01033030,401,371,226,552,303,1853
2021,Hounslow 031D,E01033081,399,115,139,855,87,1595
2021,Hounslow 031C,E01033082,339,65,76,748,34,1262
2021,Hounslow 018F,E01033083,448,572,360,407,430,2217
2021,Hounslow 018G,E01033084,526,309,259,665,217,1976
2021,Haringey 020F,E01033086,397,32,79,660,22,1190
2021,Wandsworth 038C,E01033098,313,273,246,619,256,1707
2021,Wandsworth 004E,E01033099,430,161,176,1022,97,1886
2021,Wandsworth 039B,E01033100,433,197,205,897,138,1870
2021,Wandsworth 038D,E01033132,449,316,219,853,200,2037
2021,Wandsworth 004G,E01033133,269,102,126,625,71,1193
2021,Wandsworth 010G,E01033135,191,75,102,773,47,1188
2021,Enfield 025F,E01033146,471,52,94,880,41,1538
2021,Enfield 003F,E01033148,616,241,135,1170,54,2216
2021,Enfield 003G,E01033150,479,60,102,1012,36,1689
2021,Enfield 025G,E01033151,515,48,56,814,18,1451
2021,Lambeth 004G,E01033208,369,170,171,775,222,1707
2021,Lewisham 017E,E01033320,332,71,116,994,56,1569
2021,Lewisham 017F,E01033322,264,70,121,741,63,1259
2021,Lewisham 008E,E01033324,336,31,46,1099,24,1536
2021,Lewisham 008F,E01033325,234,195,234,575,129,1367
2021,Lewisham 041B,E01033327,497,175,233,1172,129,2206
2021,Lewisham 041C,E01033341,339,78,103,756,48,1324
2021,Brent 031G,E01033455,435,89,119,443,58,1144
2021,Brent 027F,E01033456,978,73,130,1383,61,2625
2021,Brent 035A,E01033457,603,298,321,546,214,1982
2021,Brent 003G,E01033463,1252,187,292,1205,218,3154
2021,Brent 031H,E01033485,549,113,155,752,69,1638
2021,Islington 011E,E01033486,252,66,67,595,55,1035
2021,Islington 011F,E01033487,220,130,173,567,107,1197
2021,Islington 011G,E01033488,351,124,115,748,306,1644
2021,Islington 022G,E01033489,245,178,151,544,342,1460
2021,Islington 022H,E01033490,244,116,116,701,224,1401
2021,Islington 011H,E01033491,368,177,154,1103,127,1929
2021,Islington 006F,E01033493,198,127,171,747,70,1313
2021,Islington 006G,E01033494,289,76,89,1024,55,1533
2021,Kingston upon Thames 004G,E01033569,319,173,168,976,181,1817
2021,Richmond upon Thames 004G,E01033570,425,175,179,965,160,1904
2021,Richmond upon Thames 004H,E01033571,315,34,51,1057,39,1496
2021,Newham 040C,E01033579,375,217,289,815,188,1884
2021,Newham 042A,E01033580,357,179,212,527,137,1412
2021,Newham 041A,E01033581,540,115,190,1017,62,1924
2021,Newham 041B,E01033582,415,202,228,511,97,1453
2021,Newham 034I,E01033584,506,73,100,973,50,1702
2021,Newham 040D,E01033586,503,171,231,1095,100,2100
2021,Barking and Dagenham 021E,E01033587,753,147,249,1198,108,2455
2021,Redbridge 039B,E01033589,333,511,309,475,326,1954
2021,Redbridge 037C,E01033590,311,101,112,687,38,1249
2021,Redbridge 039A,E01033591,817,378,366,1137,280,2978
2021,Redbridge 037D,E01033592,561,110,125,1125,63,1984
2021,Westminster 015F,E01033593,417,240,232,582,261,1732
2021,Westminster 015G,E01033594,328,190,135,517,330,1500
2021,Westminster 023F,E01033597,312,70,84,455,87,1008
2021,Westminster 009F,E01033598,550,57,77,581,100,1365
2021,Westminster 023G,E01033599,459,43,46,691,60,1299
2021,Westminster 009G,E01033601,700,79,69,1086,46,1980
2021,Westminster 009H,E01033602,577,59,92,761,37,1526
2021,Westminster 009I,E01033603,329,139,138,516,144,1266
2021,Westminster 009J,E01033604,383,131,109,408,149,1180
2021,Westminster 009K,E01033605,613,81,98,761,87,1640
2021,Hackney 030A,E01033699,281,149,176,708,99,1413
2021,Hackney 030B,E01033700,539,205,309,1276,162,2491
2021,Hackney 028C,E01033702,367,40,90,931,23,1451
2021,Hackney 010F,E01033703,360,89,148,771,42,1410
2021,Hackney 023F,E01033704,434,246,233,1287,146,2346
2021,Hackney 028D,E01033705,382,51,94,876,31,1434
2021,Hackney 033B,E01033706,246,218,155,589,240,1448
2021,Hackney 033C,E01033708,252,253,213,709,444,1871
2021,Hackney 032B,E01033709,435,153,179,929,135,1831
2021,Hackney 028E,E01033710,262,55,105,676,35,1133
2021,Hackney 032C,E01033711,222,277,195,666,553,1913
2021,Hackney 023G,E01033712,365,108,111,894,65,1543
2021,Hackney 010G,E01033713,270,76,108,828,44,1326
2021,Greenwich 035B,E01033727,580,138,194,1523,277,2712
2021,Greenwich 035C,E01033728,336,165,199,951,110,1761
2021,Greenwich 030E,E01033729,377,76,101,1791,132,2477
2021,Greenwich 041E,E01033732,227,108,115,547,70,1067
2021,Greenwich 039B,E01033734,312,97,132,867,58,1466
2021,Greenwich 042D,E01033735,311,154,212,457,129,1263
2021,Greenwich 039A,E01033736,438,258,299,1050,199,2244
2021,Greenwich 042B,E01033737,559,122,188,963,101,1933
2021,Greenwich 037D,E01033738,369,148,208,1032,104,1861
2021,Greenwich 002E,E01033739,554,110,216,780,66,1726
2021,Greenwich 002F,E01033740,508,81,159,821,64,1633
2021,Greenwich 002G,E01033741,649,98,216,1666,69,2698
2021,Greenwich 007F,E01033742,383,81,157,645,74,1340
2021,Greenwich 002H,E01033743,620,80,143,1034,64,1941
2021,Greenwich 007G,E01033744,435,82,145,1076,65,1803
2021,Greenwich 002I,E01033745,552,78,126,976,51,1783
2021,Greenwich 038E,E01033746,255,53,90,1027,47,1472
2021,Havering 007F,E01033784,184,42,80,1241,10,1557
2021,Havering 007G,E01033785,224,42,98,987,29,1380
2021,Havering 017G,E01033786,267,133,162,615,136,1313
2021,Havering 017H,E01033787,334,112,111,716,188,1461
2021,Havering 017I,E01033788,331,54,73,1081,19,1558
2021,Bexley 008H,E01033789,509,65,126,1014,54,1768
2021,Bexley 008I,E01033790,252,25,64,986,12,1339
2021,Bexley 019G,E01033791,212,43,54,1039,34,1382
2021,Bexley 019H,E01033792,146,17,33,1180,6,1382
2021,Lambeth 003F,E01033862,272,160,119,586,259,1396
2021,Lambeth 003G,E01033863,393,63,65,735,72,1328
2021,Lambeth 004H,E01033864,348,47,55,551,32,1033
2021,Lambeth 004I,E01033865,209,119,152,624,414,1518
2021,Lambeth 004J,E01033866,143,170,122,390,294,1119
2021,Southwark 002F,E01033867,269,137,118,859,161,1544
2021,Southwark 002G,E01033868,172,127,148,581,380,1408
2021,Southwark 004F,E01033869,343,73,97,903,52,1468
2021,Southwark 004G,E01033870,342,166,206,974,81,1769
2021,Southwark 004H,E01033871,331,87,114,898,81,1511
2021,Southwark 004I,E01033872,332,92,111,701,65,1301
2021,Southwark 009G,E01033873,502,117,112,822,218,1771
2021,Southwark 009H,E01033874,116,148,113,491,283,1151
2021,Southwark 012G,E01033875,333,98,104,722,63,1320
2021,Southwark 012H,E01033876,189,150,134,621,156,1250
2021,Southwark 012I,E01033877,375,97,162,845,66,1545
2021,Southwark 015F,E01033878,302,74,93,586,53,1108
2021,Southwark 015G,E01033879,840,109,179,1364,63,2555
2021,Southwark 015H,E01033880,456,294,276,607,500,2133
2021,Southwark 016F,E01033881,550,96,126,1057,55,1884
2021,Southwark 022G,E01033882,319,66,91,875,59,1410
2021,Southwark 022H,E01033883,428,50,73,1020,29,1600
2021,Southwark 035A,E01033884,188,156,100,496,162,1102
2021,Southwark 036A,E01033885,306,89,103,737,93,1328
2021,Barnet 017E,E01033911,536,47,84,1158,53,1878
2021,Barnet 017F,E01033912,443,61,122,977,99,1702
2021,Barnet 024G,E01033913,521,115,160,666,66,1528
2021,Barnet 024H,E01033914,685,97,130,825,76,1813
2021,Barnet 042A,E01033915,439,97,147,718,84,1485
2021,Barnet 042B,E01033916,478,169,278,553,307,1785
2021,Barnet 042C,E01033917,434,195,169,555,154,1507
2021,Barnet 042D,E01033918,351,188,220,586,209,1554
2021,Barnet 042E,E01033919,298,203,180,423,207,1311
2021,Barnet 042F,E01033920,417,188,241,546,129,1521
2021,Barnet 043A,E01033921,486,159,223,671,116,1655
2021,Barnet 043B,E01033922,483,189,266,638,130,1706
2021,Barnet 043C,E01033923,538,81,144,731,67,1561
2021,Barnet 043D,E01033924,545,86,149,695,70,1545
2021,Barnet 043E,E01033925,582,151,178,720,101,1732
2021,Enfield 014E,E01033926,801,95,170,1478,97,2641
2021,Enfield 020F,E01033927,413,203,218,674,146,1654
2021,Enfield 020G,E01033928,351,176,158,528,86,1299
2021,Brent 002F,E01033929,426,96,135,636,51,1344
2021,Brent 002G,E01033930,753,52,133,866,42,1846
2021,Brent 009F,E01033931,382,132,154,597,92,1357
2021,Brent 009G,E01033932,604,90,113,798,54,1659
2021,Brent 010G,E01033933,537,94,149,664,35,1479
2021,Brent 010H,E01033934,623,105,225,628,56,1637
2021,Brent 020F,E01033935,601,309,353,557,188,2008
2021,Brent 020G,E01033936,413,278,285,414,250,1640
2021,Brent 027G,E01033937,469,56,63,549,31,1168
2021,Brent 027H,E01033938,434,34,51,671,41,1231
2021,Brent 027I,E01033939,571,147,276,799,137,1930
2021,Brent 035B,E01033940,341,288,264,1035,424,2352
2021,Brent 035C,E01033941,421,257,146,596,145,1565
2021,Brent 035D,E01033942,198,232,198,662,317,1607
2021,Haringey 015E,E01033943,683,211,329,1015,276,2514
2021,Haringey 015F,E01033944,749,130,127,1311,218,2535
2021,Haringey 020G,E01033945,350,73,116,798,32,1369
2021,Haringey 020H,E01033946,243,136,146,769,68,1362
2021,Ealing 015F,E01034026,395,233,246,1038,599,2511
2021,Ealing 015G,E01034027,629,222,201,1111,370,2533
2021,Ealing 019F,E01034028,352,89,138,581,70,1230
2021,Ealing 019G,E01034029,331,194,186,681,133,1525
2021,Ealing 042A,E01034030,407,246,241,743,226,1863
2021,Ealing 042B,E01034031,210,294,153,328,328,1313
2021,Hounslow 006G,E01034032,411,77,148,1096,82,1814
2021,Hounslow 006H,E01034033,417,136,217,909,71,1750
2021,Hounslow 014F,E01034034,470,126,145,837,98,1676
2021,Hounslow 014G,E01034035,304,53,81,1122,22,1582
2021,Hounslow 015F,E01034036,458,337,265,544,251,1855
2021,Hounslow 015G,E01034037,600,197,243,696,118,1854
2021,Hounslow 017F,E01034038,545,176,222,679,178,1800
2021,Hounslow 017G,E01034039,521,168,230,696,117,1732
2021,Hounslow 018H,E01034040,454,282,257,448,217,1658
2021,Hounslow 018I,E01034041,461,173,205,497,141,1477
2021,Hounslow 030A,E01034042,288,65,115,716,72,1256
2021,Hounslow 030B,E01034043,392,107,134,702,106,1441
2021,Hounslow 030C,E01034044,280,111,116,616,109,1232
2021,Hounslow 031A,E01034045,490,192,168,807,136,1793
2021,Hounslow 031B,E01034046,575,50,93,1159,73,1950
2021,Croydon 015F,E01034139,638,97,148,837,84,1804
2021,Croydon 015G,E01034140,410,92,108,556,79,1245
2021,Croydon 020F,E01034141,345,190,181,588,116,1420
2021,Croydon 020G,E01034142,378,113,166,750,73,1480
2021,Croydon 020H,E01034143,245,224,186,538,115,1308
2021,Croydon 024F,E01034144,355,78,124,739,53,1349
2021,Croydon 024G,E01034145,364,79,134,702,51,1330
2021,Croydon 024H,E01034146,395,118,143,749,37,1442
2021,Croydon 046A,E01034147,209,194,168,395,156,1122
2021,Croydon 046B,E01034148,279,224,245,688,192,1628
2021,Croydon 046C,E01034149,481,162,244,1092,133,2112
2021,Croydon 046D,E01034150,312,99,136,735,65,1347
2021,Croydon 046E,E01034151,271,78,131,645,38,1163
2021,Croydon 047B,E01034152,377,105,152,905,87,1626
2021,Sutton 004F,E01034153,233,47,63,1012,47,1402
2021,Sutton 004G,E01034154,289,88,195,935,29,1536
2021,Sutton 012F,E01034155,413,179,177,1174,109,2052
2021,Sutton 012G,E01034156,269,116,198,722,102,1407
2021,Greenwich 005F,E01034173,503,97,128,1077,50,1855
2021,Greenwich 034F,E01034174,322,80,116,656,78,1252
2021,Greenwich 034G,E01034175,237,152,195,589,129,1302
2021,Greenwich 034H,E01034176,416,35,69,1475,31,2026
2021,Greenwich 034I,E01034177,428,101,139,876,57,1601
2021,Greenwich 035E,E01034178,298,156,167,879,192,1692
2021,Greenwich 035F,E01034179,283,95,99,814,128,1419
2021,Greenwich 035G,E01034180,416,42,81,731,23,1293
2021,Greenwich 035H,E01034181,221,170,173,1024,224,1812
2021,Greenwich 035I,E01034182,280,108,156,755,101,1400
2021,Greenwich 037E,E01034183,258,99,148,955,65,1525
2021,Greenwich 037F,E01034184,299,93,144,710,43,1289
2021,Greenwich 037G,E01034185,197,68,103,785,53,1206
2021,Greenwich 039C,E01034186,256,152,254,613,81,1356
2021,Greenwich 039D,E01034187,368,63,153,607,65,1256
2021,Greenwich 040A,E01034188,266,140,174,643,174,1397
2021,Greenwich 040B,E01034189,273,136,242,550,67,1268
2021,Greenwich 040C,E01034190,433,83,124,985,62,1687
2021,Greenwich 040D,E01034191,309,181,186,883,84,1643
2021,Greenwich 040E,E01034192,378,111,142,1549,55,2235
2021,Greenwich 041A,E01034193,286,136,173,732,152,1479
2021,Greenwich 041B,E01034194,235,169,207,595,94,1300
2021,Greenwich 041C,E01034195,278,76,120,702,117,1293
2021,Greenwich 041D,E01034196,277,141,193,587,82,1280
2021,Greenwich 042C,E01034198,622,179,219,1188,119,2327
2021,Newham 012E,E01034199,488,155,184,865,127,1819
2021,Newham 012F,E01034200,308,203,276,591,192,1570
2021,Newham 022E,E01034201,416,140,148,636,107,1447
2021,Newham 022F,E01034202,480,132,165,750,117,1644
2021,Newham 025E,E01034203,455,132,162,552,61,1362
2021,Newham 025F,E01034204,587,245,174,847,140,1993
2021,Newham 033E,E01034205,499,130,206,630,92,1557
2021,Newham 033F,E01034206,445,118,204,891,108,1766
2021,Newham 033G,E01034207,395,143,224,673,99,1534
2021,Newham 034J,E01034208,521,78,130,1131,84,1944
2021,Newham 034K,E01034209,300,285,279,443,173,1480
2021,Newham 034L,E01034210,394,199,205,601,135,1534
2021,Newham 034M,E01034211,240,296,291,391,222,1440
2021,Newham 034N,E01034212,341,346,268,680,290,1925
2021,Newham 038A,E01034213,398,110,176,1017,88,1789
2021,Newham 038B,E01034214,271,190,174,763,167,1565
2021,Newham 038C,E01034215,301,90,166,826,152,1535
2021,Newham 038D,E01034216,323,136,204,904,136,1703
2021,Newham 038E,E01034217,296,179,223,985,361,2044
2021,Newham 039B,E01034218,467,123,202,904,125,1821
2021,Newham 039C,E01034219,330,155,197,1009,194,1885
2021,Newham 039D,E01034220,163,186,181,480,222,1232
2021,Newham 039E,E01034221,406,157,166,724,330,1783
2021,Newham 040A,E01034222,315,188,203,656,166,1528
2021,Newham 040B,E01034223,309,153,165,646,102,1375
2021,Newham 041D,E01034224,489,128,154,848,134,1753
2021,Newham 042B,E01034225,370,93,144,795,103,1505
2021,Newham 042C,E01034226,363,180,183,559,127,1412
2021,Newham 042D,E01034227,447,81,144,856,49,1577
2021,Newham 042E,E01034228,253,185,232,560,119,1349
2021,Newham 042F,E01034229,334,157,199,657,64,1411
2021,Newham 042G,E01034230,159,211,219,485,164,1238
2021,Newham 042H,E01034231,258,201,195,562,125,1341
2021,Bromley 005F,E01034383,269,84,123,786,46,1308
2021,Bromley 005G,E01034384,260,51,72,933,18,1334
2021,Bromley 018F,E01034385,281,76,82,971,39,1449
2021,Bromley 018G,E01034386,197,159,146,592,158,1252
2021,Lewisham 001F,E01034387,306,254,326,596,124,1606
2021,Lewisham 001G,E01034388,256,155,184,576,107,1278
2021,Lewisham 001H,E01034389,496,109,155,818,92,1670
2021,Lewisham 020F,E01034390,274,73,130,982,44,1503
2021,Lewisham 020G,E01034391,406,48,103,1042,23,1622
2021,Lewisham 040A,E01034392,337,105,143,876,270,1731
2021,Lewisham 040B,E01034393,221,167,197,401,104,1090
2021,Lewisham 040C,E01034394,202,205,229,468,147,1251
2021,Lewisham 040D,E01034395,461,102,142,943,47,1695
2021,Barking and Dagenham 004F,E01034469,504,61,159,954,67,1745
2021,Barking and Dagenham 004G,E01034470,396,74,122,851,56,1499
2021,Barking and Dagenham 008G,E01034471,676,200,360,1354,96,2686
2021,Barking and Dagenham 008H,E01034472,523,141,227,886,107,1884
2021,Barking and Dagenham 015E,E01034473,326,222,204,369,143,1264
2021,Barking and Dagenham 015F,E01034474,497,431,229,822,273,2252
2021,Barking and Dagenham 019F,E01034475,568,82,109,999,71,1829
2021,Barking and Dagenham 019G,E01034476,559,62,109,1023,68,1821
2021,Barking and Dagenham 019H,E01034477,510,85,132,817,42,1586
2021,Barking and Dagenham 019I,E01034478,381,52,139,592,34,1198
2021,Barking and Dagenham 021G,E01034479,713,107,182,1148,55,2205
2021,Redbridge 023E,E01034480,366,171,162,585,62,1346
2021,Redbridge 023F,E01034481,534,74,191,853,54,1706
2021,Redbridge 032F,E01034482,189,291,101,305,197,1083
2021,Redbridge 032G,E01034483,400,105,112,678,123,1418
2021,Redbridge 032H,E01034484,537,185,196,654,134,1706
2021,Waltham Forest 014F,E01034485,564,133,172,1084,61,2014
2021,Waltham Forest 014G,E01034486,214,138,166,970,162,1650
2021,Waltham Forest 020H,E01034487,455,32,93,650,24,1254
2021,Waltham Forest 020I,E01034488,639,53,100,1102,31,1925
2021,Kingston upon Thames 004H,E01034576,295,134,141,548,138,1256
2021,Kingston upon Thames 004I,E01034577,266,132,147,641,189,1375
2021,Merton 001F,E01034578,259,55,80,670,24,1088
2021,Merton 001G,E01034579,368,115,174,1119,99,1875
2021,Merton 005F,E01034580,337,124,156,702,162,1481
2021,Merton 005G,E01034581,315,97,143,921,42,1518
2021,Harrow 002F,E01034589,692,76,110,1090,33,2001
2021,Harrow 002G,E01034590,419,106,134,601,95,1355
2021,Harrow 013F,E01034591,594,153,254,697,106,1804
2021,Harrow 013G,E01034592,394,76,149,589,35,1243
2021,Harrow 015E,E01034593,472,66,116,800,29,1483
2021,Harrow 015F,E01034594,540,93,156,716,56,1561
2021,Harrow 023E,E01034595,391,195,161,461,199,1407
2021,Harrow 023F,E01034596,292,232,187,387,182,1280
2021,Harrow 023G,E01034597,439,178,155,502,160,1434
2021,Harrow 023H,E01034598,213,276,183,379,215,1266
2021,Harrow 027E,E01034599,648,96,165,692,71,1672
2021,Harrow 027F,E01034600,607,244,242,742,135,1970
2021,Hillingdon 015G,E01034601,340,44,84,939,45,1452
2021,Hillingdon 015H,E01034602,271,143,125,733,127,1399
2021,Hillingdon 015I,E01034603,307,89,129,782,72,1379
2021,Hillingdon 015J,E01034604,296,94,116,819,99,1424
2021,Hillingdon 015K,E01034605,404,126,93,891,126,1640
2021,Hillingdon 016G,E01034606,371,183,140,1545,367,2606
2021,Hillingdon 016H,E01034607,383,149,138,1285,345,2300
2021,Hillingdon 022G,E01034608,588,219,170,1281,152,2410
2021,Hillingdon 022H,E01034609,389,273,201,933,179,1975
2021,Hillingdon 027G,E01034610,518,81,110,1009,50,1768
2021,Hillingdon 027H,E01034611,410,99,113,610,45,1277
2021,Hillingdon 027I,E01034612,715,145,140,950,125,2075
2021,Hillingdon 027J,E01034613,168,150,127,420,137,1002
2021,Hillingdon 028F,E01034614,396,294,154,1007,154,2005
2021,Hillingdon 028G,E01034615,564,95,150,1278,80,2167
2021,Hillingdon 030F,E01034616,352,280,188,457,221,1498
2021,Hillingdon 030G,E01034617,817,247,225,901,142,2332
2021,Hammersmith and Fulham 001F,E01035484,381,117,104,742,355,1699
2021,Hammersmith and Fulham 001G,E01035485,224,152,106,421,199,1102
2021,Hammersmith and Fulham 023G,E01035486,407,174,147,865,176,1769
2021,Hammersmith and Fulham 023H,E01035487,353,98,90,933,82,1556
2021,Wandsworth 004H,E01035488,309,150,132,769,105,1465
2021,Wandsworth 004I,E01035489,233,115,124,746,111,1329
2021,Wandsworth 010H,E01035490,411,118,120,965,90,1704
2021,Wandsworth 010I,E01035491,194,133,124,717,69,1237
2021,Wandsworth 010J,E01035492,316,96,195,1012,67,1686
2021,Wandsworth 010K,E01035493,311,130,172,968,74,1655
2021,Wandsworth 018E,E01035494,334,143,207,1003,112,1799
2021,Wandsworth 018F,E01035495,421,52,59,792,22,1346
2021,Wandsworth 038A,E01035496,246,147,154,517,191,1255
2021,Wandsworth 038B,E01035497,325,101,161,789,117,1493
2021,Wandsworth 038E,E01035498,182,179,149,541,163,1214
2021,Wandsworth 039C,E01035499,556,74,116,791,66,1603
2021,Hackney 002G,E01035638,415,184,259,875,158,1891
2021,Hackney 002H,E01035639,441,107,146,911,105,1710
2021,Hackney 020F,E01035640,332,83,89,843,47,1394
2021,Hackney 020G,E01035641,302,124,107,811,85,1429
2021,Hackney 025G,E01035642,443,148,196,948,108,1843
2021,Hackney 025H,E01035643,395,126,171,946,84,1722
2021,Hackney 025I,E01035644,231,154,162,493,138,1178
