lsoa21cd,lsoa21nm,borough_code,borough_name,ward25cd,ward25nm,icb_code,neighbourhood_id,neighbourhood_name,assignment_method,assignment_source_file,definition_group,manual_override,manual_override_detail
E01004398,Waltham Forest 009A,E09000031,Waltham Forest,E05013892,Higham Hill,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004399,Waltham Forest 009B,E09000031,Waltham Forest,E05013892,Higham Hill,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004400,Waltham Forest 009C,E09000031,Waltham Forest,E05013892,Higham Hill,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004401,Waltham Forest 014C,E09000031,Waltham Forest,E05013892,Higham Hill,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004402,Waltham Forest 009D,E09000031,Waltham Forest,E05013892,Higham Hill,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004403,Waltham Forest 009E,E09000031,Waltham Forest,E05013892,Higham Hill,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004404,Waltham Forest 014D,E09000031,Waltham Forest,E05013892,Higham Hill,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004405,Waltham Forest 020B,E09000031,Waltham Forest,E05013893,Hoe Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004406,Waltham Forest 016A,E09000031,Waltham Forest,E05013893,Hoe Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004407,Waltham Forest 013A,E09000031,Waltham Forest,E05013893,Hoe Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004408,Waltham Forest 016B,E09000031,Waltham Forest,E05013893,Hoe Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004409,Waltham Forest 016C,E09000031,Waltham Forest,E05013893,Hoe Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004410,Waltham Forest 013B,E09000031,Waltham Forest,E05013893,Hoe Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004411,Waltham Forest 016D,E09000031,Waltham Forest,E05013893,Hoe Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004412,Waltham Forest 015A,E09000031,Waltham Forest,E05013893,Hoe Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004413,Waltham Forest 004C,E09000031,Waltham Forest,E05013894,Larkswood,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004414,Waltham Forest 005B,E09000031,Waltham Forest,E05013894,Larkswood,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004415,Waltham Forest 004D,E09000031,Waltham Forest,E05013894,Larkswood,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004416,Waltham Forest 004E,E09000031,Waltham Forest,E05013894,Larkswood,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004417,Waltham Forest 005C,E09000031,Waltham Forest,E05013894,Larkswood,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004418,Waltham Forest 008D,E09000031,Waltham Forest,E05013894,Larkswood,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004419,Waltham Forest 008E,E09000031,Waltham Forest,E05013894,Larkswood,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004420,Waltham Forest 020C,E09000031,Waltham Forest,E05013895,Lea Bridge,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004421,Waltham Forest 018B,E09000031,Waltham Forest,E05013895,Lea Bridge,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004422,Waltham Forest 022A,E09000031,Waltham Forest,E05013895,Lea Bridge,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004423,Waltham Forest 020D,E09000031,Waltham Forest,E05013895,Lea Bridge,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004424,Waltham Forest 022B,E09000031,Waltham Forest,E05013895,Lea Bridge,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004425,Waltham Forest 022C,E09000031,Waltham Forest,E05013895,Lea Bridge,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004426,Waltham Forest 022D,E09000031,Waltham Forest,E05013895,Lea Bridge,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004427,Waltham Forest 022E,E09000031,Waltham Forest,E05013895,Lea Bridge,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004428,Waltham Forest 026B,E09000031,Waltham Forest,E05013896,Leyton,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004429,Waltham Forest 026C,E09000031,Waltham Forest,E05013896,Leyton,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004430,Waltham Forest 026D,E09000031,Waltham Forest,E05013896,Leyton,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004432,Waltham Forest 023D,E09000031,Waltham Forest,E05013896,Leyton,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004434,Waltham Forest 026E,E09000031,Waltham Forest,E05013896,Leyton,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004435,Waltham Forest 023E,E09000031,Waltham Forest,E05013896,Leyton,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004436,Waltham Forest 021B,E09000031,Waltham Forest,E05013897,Leytonstone,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004437,Waltham Forest 021C,E09000031,Waltham Forest,E05013897,Leytonstone,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004438,Waltham Forest 024C,E09000031,Waltham Forest,E05013897,Leytonstone,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004439,Waltham Forest 021D,E09000031,Waltham Forest,E05013897,Leytonstone,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004440,Waltham Forest 024D,E09000031,Waltham Forest,E05013897,Leytonstone,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004441,Waltham Forest 024E,E09000031,Waltham Forest,E05013897,Leytonstone,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004442,Waltham Forest 021E,E09000031,Waltham Forest,E05013897,Leytonstone,NEL,nel__waltham_forest_south,Waltham Forest South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004443,Waltham Forest 016E,E09000031,Waltham Forest,E05013898,Markhouse,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004444,Waltham Forest 017D,E09000031,Waltham Forest,E05013891,High Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004445,Waltham Forest 018C,E09000031,Waltham Forest,E05013898,Markhouse,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004446,Waltham Forest 017E,E09000031,Waltham Forest,E05013899,St James,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004447,Waltham Forest 016F,E09000031,Waltham Forest,E05013898,Markhouse,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004448,Waltham Forest 018D,E09000031,Waltham Forest,E05013899,St James,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004449,Waltham Forest 018E,E09000031,Waltham Forest,E05013898,Markhouse,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004450,Waltham Forest 006A,E09000031,Waltham Forest,E05013901,Valley,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004451,Waltham Forest 005D,E09000031,Waltham Forest,E05013901,Valley,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004452,Waltham Forest 005E,E09000031,Waltham Forest,E05013901,Valley,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004453,Waltham Forest 006B,E09000031,Waltham Forest,E05013901,Valley,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004454,Waltham Forest 006C,E09000031,Waltham Forest,E05013901,Valley,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004455,Waltham Forest 006D,E09000031,Waltham Forest,E05013901,Valley,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004456,Waltham Forest 006E,E09000031,Waltham Forest,E05013901,Valley,NEL,nel__waltham_forest_north,Waltham Forest North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004457,Waltham Forest 012B,E09000031,Waltham Forest,E05013902,William Morris,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004458,Waltham Forest 012C,E09000031,Waltham Forest,E05013902,William Morris,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004459,Waltham Forest 012D,E09000031,Waltham Forest,E05013902,William Morris,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004460,Waltham Forest 011D,E09000031,Waltham Forest,E05013902,William Morris,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004462,Waltham Forest 011E,E09000031,Waltham Forest,E05013902,William Morris,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004463,Waltham Forest 012E,E09000031,Waltham Forest,E05013902,William Morris,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004464,Waltham Forest 013C,E09000031,Waltham Forest,E05013903,Wood Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004465,Waltham Forest 015B,E09000031,Waltham Forest,E05013903,Wood Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004466,Waltham Forest 015C,E09000031,Waltham Forest,E05013903,Wood Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004467,Waltham Forest 015D,E09000031,Waltham Forest,E05013903,Wood Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004468,Waltham Forest 015E,E09000031,Waltham Forest,E05013900,Upper Walthamstow,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004469,Waltham Forest 013D,E09000031,Waltham Forest,E05013900,Upper Walthamstow,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004470,Waltham Forest 013E,E09000031,Waltham Forest,E05013903,Wood Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004471,Waltham Forest 013F,E09000031,Waltham Forest,E05013903,Wood Street,NEL,nel__waltham_forest_central,Waltham Forest Central,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01004472,Wandsworth 021A,E09000032,Wandsworth,E05014009,Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004473,Wandsworth 026A,E09000032,Wandsworth,E05014009,Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004474,Wandsworth 021B,E09000032,Wandsworth,E05014009,Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004475,Wandsworth 026B,E09000032,Wandsworth,E05014009,Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004476,Wandsworth 021C,E09000032,Wandsworth,E05014009,Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004477,Wandsworth 017A,E09000032,Wandsworth,E05014016,Northcote,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004478,Wandsworth 017B,E09000032,Wandsworth,E05014016,Northcote,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004479,Wandsworth 017C,E09000032,Wandsworth,E05014009,Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004480,Wandsworth 026C,E09000032,Wandsworth,E05014009,Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004481,Wandsworth 029A,E09000032,Wandsworth,E05014023,Tooting Bec,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004482,Wandsworth 030A,E09000032,Wandsworth,E05014023,Tooting Bec,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004483,Wandsworth 026D,E09000032,Wandsworth,E05014023,Tooting Bec,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004484,Wandsworth 026E,E09000032,Wandsworth,E05014020,South Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004485,Wandsworth 030B,E09000032,Wandsworth,E05014020,South Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004486,Wandsworth 026F,E09000032,Wandsworth,E05014020,South Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004487,Wandsworth 030C,E09000032,Wandsworth,E05014020,South Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004488,Wandsworth 029B,E09000032,Wandsworth,E05014020,South Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004489,Wandsworth 030D,E09000032,Wandsworth,E05014020,South Balham,SWL,swl__balham_tooting_and_furzedown,"Balham, Tooting and Furzedown",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004490,Wandsworth 031A,E09000032,Wandsworth,E05014027,Wandsworth Common,SWL,swl__earlsfield_southfields_wandsworth_town,"Earlsfield, Southfields, Wandsworth Town",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004491,Wandsworth 031B,E09000032,Wandsworth,E05014027,Wandsworth Common,SWL,swl__earlsfield_southfields_wandsworth_town,"Earlsfield, Southfields, Wandsworth Town",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004492,Wandsworth 031C,E09000032,Wandsworth,E05014027,Wandsworth Common,SWL,swl__earlsfield_southfields_wandsworth_town,"Earlsfield, Southfields, Wandsworth Town",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004493,Wandsworth 019A,E09000032,Wandsworth,E05014026,Wandle,SWL,swl__earlsfield_southfields_wandsworth_town,"Earlsfield, Southfields, Wandsworth Town",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004494,Wandsworth 018A,E09000032,Wandsworth,E05014026,Wandle,SWL,swl__earlsfield_southfields_wandsworth_town,"Earlsfield, Southfields, Wandsworth Town",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004495,Wandsworth 024A,E09000032,Wandsworth,E05014026,Wandle,SWL,swl__earlsfield_southfields_wandsworth_town,"Earlsfield, Southfields, Wandsworth Town",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004496,Wandsworth 024B,E09000032,Wandsworth,E05014027,Wandsworth Common,SWL,swl__earlsfield_southfields_wandsworth_town,"Earlsfield, Southfields, Wandsworth Town",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004497,Wandsworth 024C,E09000032,Wandsworth,E05014027,Wandsworth Common,SWL,swl__earlsfield_southfields_wandsworth_town,"Earlsfield, Southfields, Wandsworth Town",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
E01004498,Wandsworth 031D,E09000032,Wandsworth,E05014027,Wandsworth Common,SWL,swl__earlsfield_southfields_wandsworth_town,"Earlsfield, Southfields, Wandsworth Town",lsoa11_exactfit_to_lsoa21,SWL_LSOA.xlsx + LSOA_(2011)_to_LSOA_(2021)_to_Local_Authority_District_(2022)_Exact_Fit_Lookup_for_EW_(V3).csv,SWL_LSOA11,False,
