indicator_id,metric_title,public_explorer_visible,currently_in_app,theme,subtheme,ui_tier,source_key,source_name,source_file_or_api,source_geography,geography_version,source_period,unit,aggregation_method,benchmark_method,last_refresh_date,default_view,primary_visualisation,secondary_visualisation,compact_view_options,full_view_options,module_bundle_view,comparison_view,trend_view,map_view,source_url,docs_url,caveats
nomis_recent_arrivals_share,Length of residence in the UK profile,True,True,Population & Demography,"Migration, language & mobility",standard,nomis_c2021ts016_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts016-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,stacked_100_bar,stacked_100_bar,benchmark_lollipop,stacked_100_bar|benchmark_lollipop|choropleth_map,stacked_100_bar|benchmark_lollipop|grouped_bar|choropleth_map|table_support_only,stacked_100_bar,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts016,https://www.nomisweb.co.uk/api/v01/help,Census 2021 length-of-residence measure fetched from the Nomis API.
nomis_households_with_multiple_main_languages_share,Multiple main languages profile,True,True,Population & Demography,"Migration, language & mobility",advanced,nomis_c2021ts026_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts026-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,stacked_100_bar,stacked_100_bar,benchmark_lollipop,stacked_100_bar|benchmark_lollipop|choropleth_map,stacked_100_bar|benchmark_lollipop|grouped_bar|choropleth_map|table_support_only,stacked_100_bar,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts026,https://www.nomisweb.co.uk/api/v01/help,Census 2021 household language diversity measure fetched from the Nomis API.
nomis_passports_profile,Passports held profile,True,True,Population & Demography,"Migration, language & mobility",standard,nomis_c2021ts005_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts005-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,stacked_100_bar,stacked_100_bar,benchmark_lollipop,stacked_100_bar|benchmark_lollipop|choropleth_map,stacked_100_bar|grouped_bar|benchmark_lollipop|choropleth_map|ranked_distribution|table_support_only,stacked_100_bar,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts005,https://www.nomisweb.co.uk/api/v01/help,"Census 2021 passport profile grouped broad passport regions so the structure view stays readable; it is about passports held, not nationality or migration status."
nomis_migrant_indicator_profile,Residential mobility profile,True,True,Population & Demography,"Migration, language & mobility",standard,nomis_c2021ts019_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts019-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,stacked_100_bar,stacked_100_bar,benchmark_lollipop,stacked_100_bar|benchmark_lollipop|choropleth_map,stacked_100_bar|grouped_bar|benchmark_lollipop|choropleth_map|ranked_distribution|table_support_only,stacked_100_bar,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts019,https://www.nomisweb.co.uk/api/v01/help,"Census 2021 migrant indicator profile reflects address one year before the census, not long-term migration history."
nomis_limited_english_proficiency_share,Residents who cannot speak English well or at all,False,True,Population & Demography,"Migration, language & mobility",hidden,nomis_c2021ts029_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts029-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,benchmark_lollipop,benchmark_lollipop,choropleth_map,benchmark_lollipop|stacked_100_bar|choropleth_map,benchmark_lollipop|stacked_100_bar|grouped_bar|choropleth_map|ranked_distribution|table_support_only,stacked_100_bar,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts029,https://www.nomisweb.co.uk/api/v01/help,Census 2021 English-language proficiency measure fetched from the Nomis API.
nomis_second_address_profile,Second address profile,True,True,Population & Demography,"Migration, language & mobility",standard,nomis_c2021ts056_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts056-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,stacked_100_bar,stacked_100_bar,benchmark_lollipop,stacked_100_bar|benchmark_lollipop|choropleth_map,stacked_100_bar|grouped_bar|benchmark_lollipop|choropleth_map|ranked_distribution|table_support_only,stacked_100_bar,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts056,https://www.nomisweb.co.uk/api/v01/help,"Census 2021 second-address profile can reflect work, study, shared-care, family, or holiday patterns rather than migration alone."
nomis_second_address_purpose_profile,Second address purpose profile,True,True,Population & Demography,"Migration, language & mobility",advanced,nomis_c2021ts055_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts055-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,stacked_100_bar,stacked_100_bar,grouped_bar,stacked_100_bar|grouped_bar|table_support_only,stacked_100_bar|grouped_bar|table_support_only,,none,none,none,https://www.nomisweb.co.uk/datasets/c2021ts055,https://www.nomisweb.co.uk/api/v01/help,"This profile applies to residents with a second address and shows the purpose of that second address, not the prevalence of having one overall."
nomis_year_of_arrival_profile,Year of arrival profile,True,True,Population & Demography,"Migration, language & mobility",standard,nomis_c2021ts015_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts015-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,stacked_100_bar,stacked_100_bar,benchmark_lollipop,stacked_100_bar|benchmark_lollipop|choropleth_map,stacked_100_bar|grouped_bar|benchmark_lollipop|choropleth_map|ranked_distribution|table_support_only,stacked_100_bar,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts015,https://www.nomisweb.co.uk/api/v01/help,"Census 2021 year-of-arrival profile; useful for migration recency context, not migration flows over time."
nomis_age_structure_children_older,Age profile,True,True,Population & Demography,"Population size, age & density",core,nomis_c2021ts007a_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts007a-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,population_pyramid,population_pyramid,stacked_100_bar,population_pyramid|stacked_100_bar|grouped_bar,population_pyramid|stacked_100_bar|grouped_bar|benchmark_lollipop|ranked_distribution|table_support_only,stacked_100_bar,benchmark_lollipop,none,none,https://www.nomisweb.co.uk/datasets/c2021ts007a,https://www.nomisweb.co.uk/api/v01/help,Broad age structure built from Census 2021 age bands fetched from the Nomis API.
nomis_children_share,Children aged 0 to 14,False,True,Population & Demography,"Population size, age & density",hidden,nomis_c2021ts007a_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts007a-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,benchmark_lollipop,benchmark_lollipop,stacked_100_bar,benchmark_lollipop|stacked_100_bar|choropleth_map,benchmark_lollipop|stacked_100_bar|grouped_bar|choropleth_map|ranked_distribution|table_support_only,stacked_100_bar,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts007a,https://www.nomisweb.co.uk/api/v01/help,Census 2021 age distribution fetched from the Nomis API.
nomis_older_people_share,Older people aged 65 and over,False,True,Population & Demography,"Population size, age & density",hidden,nomis_c2021ts007a_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts007a-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,benchmark_lollipop,benchmark_lollipop,stacked_100_bar,benchmark_lollipop|stacked_100_bar|choropleth_map,benchmark_lollipop|stacked_100_bar|grouped_bar|choropleth_map|ranked_distribution|table_support_only,stacked_100_bar,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts007a,https://www.nomisweb.co.uk/api/v01/help,Census 2021 age distribution fetched from the Nomis API.
nomis_population_density,Population density,True,True,Population & Demography,"Population size, age & density",standard,nomis_c2021ts006_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts006-lsoa.csv,LSOA,2021,2021,density_per_sq_km,area_weighted_mean,direct_aggregate,2026-03-22,benchmark_lollipop,benchmark_lollipop,choropleth_map,benchmark_lollipop|choropleth_map|ranked_distribution,benchmark_lollipop|choropleth_map|ranked_distribution|table_support_only,,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts006,https://www.nomisweb.co.uk/api/v01/help,Area-weighted neighbourhood density built from Census 2021 LSOA density values and ONS LSOA boundary areas.
gp_registered_population_total,Registered population,True,True,Population & Demography,"Population size, age & density",standard,gp_registrations_lsoa_quarterly,NHS England Patients Registered at a GP Practice,london_maps/data_for_app/NHS_GP_Registrations/gp_registrations_lsoa_quarterly.csv,LSOA,2021,quarterly,count,sum_counts,direct_aggregate,2026-03-22,benchmark_lollipop,benchmark_lollipop,ranked_distribution,benchmark_lollipop | trend_line,benchmark_lollipop | ranked_distribution | trend_line,domain_tile_matrix,benchmark_lollipop,trend_line,,https://digital.nhs.uk/data-and-information/publications/statistical/patients-registered-at-a-gp-practice,https://digital.nhs.uk/data-and-information/publications/statistical/patients-registered-at-a-gp-practice/data-quality-statement,GP registrations are not the same as resident population and may be inflated by delayed de-registration or cross-boundary registration patterns.
gp_registered_female_share,Registered population by sex,True,True,Population & Demography,"Population size, age & density",standard,gp_registrations_lsoa_quarterly,NHS England Patients Registered at a GP Practice,london_maps/data_for_app/NHS_GP_Registrations/gp_registrations_lsoa_quarterly.csv,LSOA,2021,quarterly,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,stacked_100_bar,stacked_100_bar,benchmark_lollipop,benchmark_lollipop|stacked_100_bar|trend_line,stacked_100_bar|grouped_bar|benchmark_lollipop|trend_line|ranked_distribution|table_support_only,domain_tile_matrix,benchmark_lollipop,trend_line,,https://digital.nhs.uk/data-and-information/publications/statistical/patients-registered-at-a-gp-practice,https://digital.nhs.uk/data-and-information/publications/statistical/patients-registered-at-a-gp-practice/data-quality-statement,Based on GP registration records rather than Census resident composition.
gp_registered_population_relative_to_residents,Registered population relative to Census resident population,True,True,Population & Demography,"Population size, age & density",standard,gp_registrations_lsoa_quarterly,NHS England Patients Registered at a GP Practice,london_maps/data_for_app/NHS_GP_Registrations/gp_registrations_lsoa_quarterly.csv,LSOA,2021,quarterly,share,recompute_rate_from_numerator_denominator,direct_aggregate,2026-03-22,benchmark_lollipop,benchmark_lollipop,ranked_distribution,benchmark_lollipop | trend_line,benchmark_lollipop | ranked_distribution | trend_line | choropleth_map,domain_tile_matrix,benchmark_lollipop,trend_line,choropleth_map,https://digital.nhs.uk/data-and-information/publications/statistical/patients-registered-at-a-gp-practice,https://digital.nhs.uk/data-and-information/publications/statistical/patients-registered-at-a-gp-practice/data-quality-statement,"Uses quarterly GP registrations over a fixed 2021 resident-population denominator, so it should be read as population context rather than a current resident estimate."
nomis_communal_establishment_share,Residence type profile,True,True,Population & Demography,"Population size, age & density",advanced,nomis_c2021ts001_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts001-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,stacked_100_bar,stacked_100_bar,benchmark_lollipop,stacked_100_bar|benchmark_lollipop|choropleth_map,stacked_100_bar|benchmark_lollipop|grouped_bar|choropleth_map|table_support_only,domain_tile_matrix,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts001,https://www.nomisweb.co.uk/api/v01/help,Census 2021 residence type measure fetched from the Nomis API.
nomis_student_share,Residents aged 16+ who are economically inactive students,False,True,Population & Demography,"Population size, age & density",hidden,nomis_c2021ts066_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts066-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,benchmark_lollipop,benchmark_lollipop,choropleth_map,benchmark_lollipop|stacked_100_bar|choropleth_map,benchmark_lollipop|stacked_100_bar|grouped_bar|choropleth_map|ranked_distribution|table_support_only,stacked_100_bar,benchmark_lollipop,none,choropleth_map,https://www.nomisweb.co.uk/datasets/c2021ts066,https://www.nomisweb.co.uk/api/v01/help,Census 2021 economic activity measure fetched from the Nomis API.
nomis_sex_split,Sex split,True,True,Population & Demography,"Population size, age & density",advanced,nomis_c2021ts008_api,Nomis API,london_maps/data_for_app/Nomis/nomis-c2021ts008-lsoa.csv,LSOA,2021,2021,share,recompute_share_from_category_counts,direct_aggregate,2026-03-22,grouped_bar,grouped_bar,stacked_100_bar,grouped_bar|stacked_100_bar|table_support_only,grouped_bar|stacked_100_bar|table_support_only,,none,none,none,https://www.nomisweb.co.uk/datasets/c2021ts008,https://www.nomisweb.co.uk/api/v01/help,Sex composition built from Census 2021 records fetched from the Nomis API.
